fileName,accuracy,precision,recall,F1,AUC,ER,RI,AP,RR,Popt,ACC
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0).csv",0.926873857404022,0.33333333333333304,0.9047619047619051,0.48717948717948706,0.9651457541191379,0.8848263254113349,7.68253968253968,0.40869964768841704,0.33333333333333304,0.810722981129244,0.38095238095238104
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0).csv",0.914076782449726,0.296875,0.9047619047619051,0.44705882352941206,0.9637425312330259,0.8706821899355329,6.73288690476191,0.44421895420057794,1.0,0.8126441563401509,0.42857142857142894
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1).csv",0.906764168190128,0.28571428571428603,0.9523809523809521,0.439560439560439,0.953829440521456,0.8656307129798899,6.442176870748299,0.323181027816517,0.5,0.794717279665005,0.33333333333333304
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0).csv",0.8976234003656309,0.25352112676056304,0.857142857142857,0.39130434782608703,0.9457722252399059,0.848567946374162,5.60362173038229,0.26671845385242604,0.111111111111111,0.778907992279836,0.33333333333333304
"flume-1.8.0(1.7.0,1.6.0,1.5.2,1.5.1,1.5.0,1.4.0,1.3.1,1.3.0,1.2.0).csv",0.8994515539305301,0.25714285714285695,0.857142857142857,0.39560439560439603,0.9464512040557671,0.8507007921998779,5.69795918367347,0.269180235523487,0.14285714285714302,0.779669778829563,0.33333333333333304
mahout-0.5(0.4).csv,0.811719500480307,0.8461538461538459,0.18965517241379298,0.30985915492957694,0.774346255487831,0.736616889354642,2.7967506631299703,0.5755414530382161,1.0,0.5426491581656421,0.24568965517241395
mahout-0.6(0.5).csv,0.792880258899676,0.6515151515151509,0.408227848101266,0.501945525291829,0.826375894331315,0.6075863626100699,1.5483314154200198,0.647603238206925,1.0,0.5618619146850871,0.19620253164557003
"mahout-0.6(0.5,0.4).csv",0.7823624595469258,0.6643356643356639,0.30063291139240506,0.413943355119826,0.8258616538249859,0.6151592573667181,1.59847747189519,0.626292216620912,1.0,0.566841408144484,0.199367088607595
mahout-0.7(0.6).csv,0.88121546961326,0.917525773195876,0.611683848797251,0.734020618556701,0.935414640472022,0.707958284188963,2.42416834945265,0.8703575135568209,1.0,0.7056473564433341,0.29553264604810997
"mahout-0.7(0.6,0.5).csv",0.9097605893186,0.91063829787234,0.7353951890034359,0.8136882129277571,0.961027902051049,0.7057494707492129,2.39846457556482,0.913587778242181,1.0,0.7295423123612399,0.25085910652921
"mahout-0.7(0.6,0.5,0.4).csv",0.896869244935543,0.9086757990867579,0.683848797250859,0.780392156862745,0.957109511768139,0.7051139676281959,2.39114061102481,0.9142631746236121,1.0,0.7463967740969641,0.298969072164948
mahout-0.8(0.7).csv,0.8564146134239592,0.764423076923077,0.5698924731182801,0.652977412731006,0.8872324799833959,0.6899055802247479,2.22482423490488,0.7044413216938409,1.0,0.71237403036612,0.36559139784946204
"mahout-0.8(0.7,0.6).csv",0.841121495327103,0.742105263157895,0.5053763440860221,0.6012793176972281,0.8736798620590559,0.680579909253602,2.1306734578381397,0.704436141418675,1.0,0.689124845062902,0.347670250896057
"mahout-0.8(0.7,0.6,0.5).csv",0.855564995751912,0.7558685446009391,0.5770609318996421,0.6544715447154471,0.868828380072004,0.686396090703283,2.1887357598398,0.703153286513336,1.0,0.6858598529180121,0.33333333333333304
"mahout-0.8(0.7,0.6,0.5,0.4).csv",0.8453695836873409,0.738916256157635,0.537634408602151,0.6224066390041489,0.8727917874049058,0.679201359388275,2.11722019174744,0.720926565669289,1.0,0.6979060544228001,0.340501792114695
mahout-0.9(0.8).csv,0.9088397790055249,0.806167400881057,0.7689075630252099,0.787096774193548,0.940140914856509,0.7281546558785941,2.67856217376819,0.7968684086443271,1.0,0.7774112806568121,0.3949579831932771
"mahout-0.9(0.8,0.7).csv",0.9116022099447509,0.7862903225806451,0.8193277310924371,0.8024691358024691,0.9461932178531791,0.721282523492468,2.5878625643805897,0.8386781761248979,1.0,0.7928081027553271,0.44117647058823495
"mahout-0.9(0.8,0.7,0.6).csv",0.88121546961326,0.771144278606965,0.651260504201681,0.706150341685649,0.908442504360235,0.715808233826412,2.51875078389565,0.75646084964991,1.0,0.7350393480914208,0.34453781512605
"mahout-0.9(0.8,0.7,0.6,0.5).csv",0.876611418047882,0.768041237113402,0.626050420168067,0.6898148148148149,0.903819664658316,0.714660041776361,2.5045915273325803,0.7476404271240601,1.0,0.7209371792972091,0.34033613445378197
"mahout-0.9(0.8,0.7,0.6,0.5,0.4).csv",0.876611418047882,0.7795698924731178,0.6092436974789921,0.683962264150943,0.898765756302521,0.7188797866260241,2.55719707237734,0.736875986307835,1.0,0.7149204828494158,0.3571428571428571
mahout-0.10.0(0.9).csv,0.8943598925693821,0.719298245614035,0.48809523809523797,0.581560283687943,0.802699583521501,0.790903334279538,3.7824770258980798,0.6113218627846639,1.0,0.6832616224559781,0.511904761904762
"mahout-0.10.0(0.9,0.8).csv",0.8898836168307971,0.731958762886598,0.422619047619048,0.535849056603774,0.7812045260675401,0.794520029757777,3.86665439371625,0.589400178829954,1.0,0.64429856803496,0.48809523809523797
"mahout-0.10.0(0.9,0.8,0.7).csv",0.8970456580125341,0.6879432624113481,0.577380952380952,0.627831715210356,0.924303151186713,0.781373155266777,3.5740037149611603,0.737684819561278,1.0,0.7954034909841821,0.523809523809524
"mahout-0.10.0(0.9,0.8,0.7,0.6).csv",0.90420769919427,0.722627737226277,0.589285714285714,0.649180327868852,0.865572783381003,0.79186674262771,3.8046141814389998,0.6867242050532859,1.0,0.731962071981543,0.4821428571428571
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5).csv",0.9086839749328559,0.679347826086957,0.744047619047619,0.7102272727272729,0.9358315770986999,0.778606982990152,3.51685429606625,0.7928291743692529,1.0,0.81032413663104,0.5595238095238101
"mahout-0.10.0(0.9,0.8,0.7,0.6,0.5,0.4).csv",0.8988361683079681,0.7067669172932329,0.5595238095238101,0.624584717607973,0.9172186261227359,0.7871959465894591,3.69915861081275,0.7354709362847701,1.0,0.7671742239179559,0.47619047619047605
