issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
FLUME-2016,Bug,Unresolved,Open,2013/4/22 21:07,
FLUME-2017,Improvement,Unresolved,Open,2013/4/23 4:38,
FLUME-2018,Bug,Unresolved,Open,2013/4/23 5:27,
FLUME-2019,Question,Fixed,Resolved,2013/4/23 14:40,2013/4/24 0:53
FLUME-2020,Documentation,Unresolved,Open,2013/4/23 22:26,
FLUME-2021,Task,Unresolved,Open,2013/4/23 22:46,
FLUME-2022,Question,Invalid,Resolved,2013/4/24 15:09,2013/7/5 16:22
FLUME-2023,Bug,Fixed,Resolved,2013/4/25 7:16,2013/4/25 17:33
FLUME-2024,Bug,Fixed,Resolved,2013/4/26 2:22,2014/6/14 10:48
FLUME-2025,Bug,Fixed,Resolved,2013/4/26 14:01,2013/6/14 9:04
FLUME-2026,Bug,Fixed,Resolved,2013/4/27 2:02,2013/6/23 19:11
FLUME-2027,Bug,Fixed,Resolved,2013/4/27 3:01,2013/5/7 11:48
FLUME-2028,Bug,Duplicate,Resolved,2013/4/27 5:24,2013/5/9 7:54
FLUME-2029,Bug,Unresolved,Open,2013/4/27 5:28,
FLUME-2030,Documentation,Fixed,Resolved,2013/4/27 19:58,2013/5/7 14:43
FLUME-2031,Improvement,Not A Problem,Resolved,2013/4/29 12:54,2016/7/23 16:24
FLUME-2032,Bug,Fixed,Resolved,2013/5/2 15:04,2013/6/14 8:25
FLUME-2033,Bug,Unresolved,Open,2013/5/3 3:16,
FLUME-2034,New Feature,Implemented,Resolved,2013/5/3 7:43,2016/7/23 16:55
FLUME-2035,New Feature,Unresolved,Open,2013/5/7 0:46,
FLUME-2036,Bug,Fixed,Resolved,2013/5/8 4:48,2013/5/9 7:21
FLUME-2037,Bug,Unresolved,Patch Available,2013/5/8 14:01,
FLUME-2038,Brainstorming,Unresolved,Open,2013/5/9 3:24,
FLUME-2039,New Feature,Unresolved,Open,2013/5/9 4:13,
FLUME-2040,Improvement,Unresolved,Patch Available,2013/5/9 15:14,
FLUME-2041,Bug,Not A Problem,Resolved,2013/5/9 23:23,2014/3/12 12:34
FLUME-2042,Bug,Fixed,Resolved,2013/5/10 7:41,2013/5/12 5:40
FLUME-2043,Bug,Fixed,Resolved,2013/5/11 12:43,2013/5/11 14:48
FLUME-2044,Bug,Fixed,Resolved,2013/5/15 9:15,2013/5/15 13:37
FLUME-2045,Documentation,Unresolved,Open,2013/5/16 2:09,
FLUME-2046,Improvement,Fixed,Resolved,2013/5/18 2:24,2013/5/18 9:14
FLUME-2047,Bug,Duplicate,Resolved,2013/5/21 21:25,2013/5/30 4:33
FLUME-2048,New Feature,Fixed,Resolved,2013/5/22 15:49,2013/6/20 4:36
FLUME-2049,Improvement,Fixed,Resolved,2013/5/23 0:32,2013/6/22 9:28
FLUME-2050,Improvement,Fixed,Resolved,2013/5/23 1:14,2017/11/25 4:29
FLUME-2051,Bug,Fixed,Resolved,2013/5/24 10:23,2013/6/22 3:28
FLUME-2052,Improvement,Fixed,Resolved,2013/5/24 23:04,2013/9/29 0:36
FLUME-2053,Bug,Duplicate,Resolved,2013/5/29 3:38,2016/11/24 1:30
FLUME-2054,Bug,Fixed,Resolved,2013/5/29 13:51,2013/5/30 0:05
FLUME-2055,Bug,Unresolved,Open,2013/5/29 20:48,
FLUME-2056,New Feature,Fixed,Resolved,2013/5/30 7:46,2013/12/17 8:48
FLUME-2057,Bug,Fixed,Resolved,2013/5/30 10:04,2013/6/19 8:20
FLUME-2058,Sub-task,Unresolved,Patch Available,2013/5/30 12:21,
FLUME-2059,New Feature,Unresolved,Open,2013/5/31 1:52,
FLUME-2060,Bug,Fixed,Resolved,2013/5/31 3:03,2013/6/19 8:57
FLUME-2061,Task,Not A Problem,Resolved,2013/5/31 17:50,2013/6/7 14:51
FLUME-2062,Improvement,Fixed,Resolved,2013/5/31 23:55,2013/6/1 3:39
FLUME-2063,Improvement,Fixed,Resolved,2013/6/1 2:54,2013/6/3 8:03
FLUME-2064,Documentation,Fixed,Resolved,2013/6/3 4:42,2013/10/22 3:16
