issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
FLUME-1003,Bug,Not A Problem,Resolved,2012/2/28 7:15,2012/2/28 8:50
FLUME-1004,Bug,Duplicate,Resolved,2012/2/28 7:21,2012/3/27 0:43
FLUME-1005,Bug,Fixed,Resolved,2012/2/28 7:44,2012/2/28 9:20
FLUME-1006,Improvement,Unresolved,Patch Available,2012/2/28 18:28,
FLUME-1007,Improvement,Unresolved,Open,2012/2/28 21:09,
FLUME-1008,Improvement,Duplicate,Resolved,2012/2/29 3:17,2018/8/9 17:25
FLUME-1009,Bug,Fixed,Resolved,2012/2/29 10:23,2012/3/12 11:15
FLUME-1010,Bug,Won't Fix,Resolved,2012/3/1 8:58,2014/11/5 19:29
FLUME-1011,Improvement,Fixed,Resolved,2012/3/1 10:27,2012/4/10 8:48
FLUME-1012,Brainstorming,Fixed,Resolved,2012/3/1 17:51,2013/1/14 16:01
FLUME-1013,Bug,Won't Fix,Resolved,2012/3/2 17:07,2014/11/5 19:29
FLUME-1014,Documentation,Unresolved,Open,2012/3/2 19:22,
FLUME-1015,New Feature,Fixed,Resolved,2012/3/3 16:03,2012/3/5 15:20
FLUME-1016,Bug,Not A Problem,Resolved,2012/3/3 16:53,2012/3/23 4:55
FLUME-1017,Bug,Fixed,Resolved,2012/3/3 16:58,2012/4/6 9:35
FLUME-1018,Bug,Fixed,Resolved,2012/3/5 7:03,2012/3/12 23:22
FLUME-1019,Improvement,Fixed,Resolved,2012/3/5 17:26,2012/3/9 23:30
FLUME-1020,Improvement,Fixed,Resolved,2012/3/7 4:14,2012/3/22 16:39
FLUME-1021,Improvement,Fixed,Resolved,2012/3/8 10:12,2012/3/9 6:48
FLUME-1022,Documentation,Fixed,Resolved,2012/3/8 16:01,2014/11/6 18:37
FLUME-1023,Bug,Won't Fix,Resolved,2012/3/9 17:50,2014/11/5 19:30
FLUME-1024,Bug,Won't Fix,Resolved,2012/3/9 18:34,2014/11/5 19:30
FLUME-1025,Bug,Won't Fix,Resolved,2012/3/9 18:51,2014/11/5 19:30
FLUME-1026,Bug,Fixed,Resolved,2012/3/9 23:32,2012/3/22 14:46
FLUME-1027,Bug,Fixed,Resolved,2012/3/13 9:30,2012/3/14 8:02
FLUME-1028,Task,Fixed,Resolved,2012/3/13 23:28,2012/3/14 7:38
FLUME-1029,Bug,Duplicate,Closed,2012/3/14 4:56,2012/3/14 6:55
FLUME-1030,Improvement,Fixed,Resolved,2012/3/15 8:29,2012/3/24 0:53
FLUME-1031,Bug,Fixed,Resolved,2012/3/16 1:13,2012/3/19 15:43
FLUME-1032,Improvement,Fixed,Resolved,2012/3/16 4:18,2012/3/20 7:16
FLUME-1033,Improvement,Unresolved,Open,2012/3/17 1:05,
FLUME-1034,Bug,Duplicate,Resolved,2012/3/17 6:12,2012/4/9 19:10
FLUME-1035,Bug,Fixed,Resolved,2012/3/17 6:12,2012/3/20 4:22
FLUME-1036,Bug,Fixed,Resolved,2012/3/19 17:20,2012/3/24 6:38
FLUME-1037,Bug,Fixed,Resolved,2012/3/19 18:49,2012/3/29 10:10
FLUME-1038,Bug,Duplicate,Resolved,2012/3/20 2:40,2012/3/20 3:50
FLUME-1039,Bug,Won't Fix,Resolved,2012/3/20 4:14,2014/11/5 19:30
FLUME-1040,Bug,Fixed,Resolved,2012/3/21 4:19,2012/3/29 13:03
FLUME-1041,Bug,Fixed,Resolved,2012/3/21 6:11,2012/3/23 1:15
FLUME-1042,Improvement,Won't Fix,Resolved,2012/3/21 6:34,2014/11/5 19:31
FLUME-1043,Improvement,Fixed,Resolved,2012/3/22 16:26,2012/3/23 1:44
FLUME-1044,Improvement,Unresolved,Open,2012/3/22 16:46,
FLUME-1045,New Feature,Unresolved,Open,2012/3/22 17:29,
FLUME-1046,Bug,Fixed,Resolved,2012/3/23 3:17,2012/3/23 3:58
FLUME-1047,Bug,Fixed,Resolved,2012/3/23 5:38,2012/3/27 11:05
FLUME-1048,Improvement,Fixed,Resolved,2012/3/23 8:43,2012/3/24 4:17
FLUME-1049,Improvement,Fixed,Resolved,2012/3/23 8:52,2012/3/23 11:56
FLUME-1050,Task,Fixed,Resolved,2012/3/27 1:40,2012/3/27 2:10
FLUME-1051,Task,Incomplete,Resolved,2012/3/27 14:00,2014/10/30 3:43
FLUME-1052,Sub-task,Fixed,Resolved,2012/3/27 14:00,2012/4/23 23:18
FLUME-1053,Sub-task,Fixed,Resolved,2012/3/27 14:00,2012/4/24 5:38
FLUME-1054,Sub-task,Fixed,Resolved,2012/3/27 14:04,2012/4/24 5:48
FLUME-1055,Sub-task,Fixed,Resolved,2012/3/27 14:05,2012/4/24 5:48
FLUME-1056,Sub-task,Won't Fix,Closed,2012/3/27 14:06,2014/10/30 12:00
FLUME-1057,Sub-task,Won't Fix,Closed,2012/3/27 14:06,2014/10/30 12:01
FLUME-1058,Sub-task,Won't Fix,Closed,2012/3/27 14:07,2014/10/30 12:03
FLUME-1059,Sub-task,Won't Fix,Closed,2012/3/27 14:07,2014/10/30 12:03
FLUME-1060,Sub-task,Won't Fix,Closed,2012/3/27 14:08,2014/10/30 12:04
FLUME-1061,Sub-task,Won't Fix,Closed,2012/3/27 14:08,2014/10/30 12:05
FLUME-1062,Sub-task,Won't Fix,Closed,2012/3/27 14:08,2014/10/30 12:05
FLUME-1063,Sub-task,Won't Fix,Closed,2012/3/27 14:09,2014/10/30 12:06
FLUME-1064,Sub-task,Won't Fix,Closed,2012/3/27 14:09,2014/10/30 12:06
FLUME-1065,Sub-task,Won't Fix,Resolved,2012/3/27 14:09,2014/10/30 3:43
FLUME-1066,Sub-task,Won't Fix,Closed,2012/3/27 14:10,2014/10/30 12:07
FLUME-1067,Sub-task,Won't Fix,Closed,2012/3/27 14:10,2014/10/30 12:07
FLUME-1068,Sub-task,Won't Fix,Closed,2012/3/27 14:11,2014/10/30 12:08
FLUME-1069,Sub-task,Won't Fix,Closed,2012/3/27 14:13,2014/10/30 12:08
FLUME-1070,Bug,Fixed,Resolved,2012/3/28 0:57,2012/4/2 2:48
FLUME-1071,Improvement,Unresolved,Open,2012/3/28 5:44,
