issueKey,type,createdDateEpoch,resolvedDateEpoch
ZOOKEEPER-1,Task,2008-06-07 06:02:18,2008-06-13 01:54:36
ZOOKEEPER-2,Bug,2008-06-10 00:34:31,2008-08-26 05:13:14
ZOOKEEPER-3,Bug,2008-06-10 00:39:34,2009-11-19 01:48:01
ZOOKEEPER-4,Bug,2008-06-10 00:42:38,2008-09-10 05:09:01
ZOOKEEPER-5,New Feature,2008-06-10 07:43:48,2008-10-17 08:24:34
ZOOKEEPER-6,Bug,2008-06-11 04:42:02,2008-09-30 19:15:40
ZOOKEEPER-7,Bug,2008-06-11 05:01:06,2008-09-27 05:27:47
ZOOKEEPER-8,Bug,2008-06-11 05:05:10,2008-10-08 02:52:33
ZOOKEEPER-9,Bug,2008-06-11 05:07:39,
ZOOKEEPER-10,Bug,2008-06-11 05:09:10,2014-03-15 08:20:02
ZOOKEEPER-11,Bug,2008-06-11 05:10:23,2008-07-23 12:30:53
ZOOKEEPER-12,Bug,2008-06-11 05:11:36,
ZOOKEEPER-13,Bug,2008-06-11 05:12:41,2008-08-28 02:28:11
ZOOKEEPER-14,Bug,2008-06-11 05:14:24,
ZOOKEEPER-15,Bug,2008-06-11 05:15:39,2008-07-23 12:31:40
ZOOKEEPER-16,Bug,2008-06-11 05:17:18,2009-01-31 09:27:39
ZOOKEEPER-17,Bug,2008-06-11 05:18:37,2008-10-11 06:56:54
ZOOKEEPER-18,Bug,2008-06-11 05:20:06,2008-09-26 06:33:39
ZOOKEEPER-19,Bug,2008-06-11 05:22:54,2008-09-10 05:06:55
ZOOKEEPER-20,Bug,2008-06-11 05:23:59,2008-08-28 02:36:36
ZOOKEEPER-21,Bug,2008-06-11 05:25:05,2008-09-27 02:09:56
ZOOKEEPER-22,New Feature,2008-06-11 05:27:49,
ZOOKEEPER-23,New Feature,2008-06-11 05:29:10,2008-10-22 09:22:32
ZOOKEEPER-24,New Feature,2008-06-11 05:30:20,
ZOOKEEPER-25,New Feature,2008-06-11 05:32:30,2008-08-14 01:59:36
ZOOKEEPER-26,New Feature,2008-06-11 05:34:32,2008-07-25 04:14:05
ZOOKEEPER-27,New Feature,2008-06-11 05:58:07,2008-10-02 04:53:08
ZOOKEEPER-28,New Feature,2008-06-11 06:09:34,
ZOOKEEPER-29,New Feature,2008-06-11 06:12:38,2009-04-25 02:28:16
ZOOKEEPER-30,New Feature,2008-06-11 06:15:16,
ZOOKEEPER-31,New Feature,2008-06-11 06:17:32,2010-12-12 11:55:27
ZOOKEEPER-32,New Feature,2008-06-11 06:32:50,2008-10-02 04:51:45
ZOOKEEPER-33,New Feature,2008-06-11 06:34:27,2008-10-15 01:48:22
ZOOKEEPER-34,New Feature,2008-06-11 06:37:06,
ZOOKEEPER-35,New Feature,2008-06-11 06:38:04,
ZOOKEEPER-36,New Feature,2008-06-11 06:39:28,2009-05-08 13:28:53
ZOOKEEPER-37,New Feature,2008-06-11 06:41:06,
ZOOKEEPER-38,New Feature,2008-06-11 06:42:12,2008-10-01 14:28:35
ZOOKEEPER-39,New Feature,2008-06-11 06:43:45,2008-07-25 05:56:34
