issueKey,type,createdDateEpoch,resolvedDateEpoch
ROCKETMQ-1,Sub-task,2016-12-16 17:51:33,2017-01-11 00:14:07
ROCKETMQ-2,Bug,2016-12-21 18:18:03,2016-12-25 17:40:59
ROCKETMQ-3,Task,2016-12-22 11:38:05,2017-01-23 17:08:50
ROCKETMQ-4,Improvement,2016-12-22 14:27:11,
ROCKETMQ-5,Bug,2016-12-22 15:09:18,2017-01-23 16:50:56
ROCKETMQ-6,Improvement,2016-12-22 15:47:47,2017-07-05 19:40:28
ROCKETMQ-7,Wish,2016-12-22 22:07:37,2016-12-24 23:57:00
ROCKETMQ-8,Improvement,2016-12-23 10:01:04,2016-12-24 23:51:16
ROCKETMQ-9,Test,2016-12-23 12:35:40,2016-12-28 09:36:13
ROCKETMQ-10,Wish,2016-12-23 13:57:52,2016-12-30 11:41:18
ROCKETMQ-11,Improvement,2016-12-23 18:59:39,2017-01-23 17:21:27
ROCKETMQ-12,Improvement,2016-12-25 13:30:28,2016-12-30 11:38:52
ROCKETMQ-13,Task,2016-12-26 10:54:53,2016-12-26 11:25:16
ROCKETMQ-14,Improvement,2016-12-26 12:36:44,2016-12-30 11:37:54
ROCKETMQ-15,Wish,2016-12-26 16:15:04,2016-12-30 11:37:19
ROCKETMQ-16,Improvement,2016-12-26 18:21:31,2016-12-30 11:36:35
ROCKETMQ-17,New Feature,2016-12-27 15:05:28,2017-05-25 17:09:09
ROCKETMQ-18,Improvement,2016-12-27 16:50:14,2016-12-30 11:34:18
ROCKETMQ-19,Bug,2016-12-27 17:49:22,2016-12-30 11:32:55
ROCKETMQ-20,Improvement,2016-12-28 00:06:24,2016-12-30 11:31:52
ROCKETMQ-21,Wish,2016-12-28 00:44:39,
ROCKETMQ-22,Bug,2016-12-28 10:19:16,2017-01-09 22:02:24
ROCKETMQ-23,Improvement,2016-12-28 17:24:38,2017-12-13 16:30:33
ROCKETMQ-24,Improvement,2016-12-29 11:32:07,
ROCKETMQ-25,Bug,2016-12-29 15:07:23,2017-01-04 15:21:00
ROCKETMQ-26,New Feature,2017-01-01 11:38:50,2017-01-20 10:45:06
ROCKETMQ-27,New Feature,2017-01-03 16:51:25,
ROCKETMQ-28,New Feature,2017-01-03 18:44:08,2017-09-19 11:13:06
ROCKETMQ-29,Improvement,2017-01-04 17:07:17,2017-01-23 15:35:44
ROCKETMQ-30,Bug,2017-01-05 09:45:21,2017-01-09 17:20:16
ROCKETMQ-31,Bug,2017-01-05 18:36:21,2017-01-23 16:47:04
ROCKETMQ-32,Improvement,2017-01-05 19:27:38,2017-01-23 17:19:58
ROCKETMQ-33,Bug,2017-01-06 15:05:53,2017-01-23 16:44:11
ROCKETMQ-34,Bug,2017-01-06 18:25:34,2017-01-23 17:12:20
ROCKETMQ-35,Bug,2017-01-07 00:17:58,2017-01-23 16:43:30
ROCKETMQ-36,Improvement,2017-01-09 12:27:46,2017-05-25 14:28:55
ROCKETMQ-37,Improvement,2017-01-09 16:52:36,2017-01-23 17:09:58
ROCKETMQ-38,Sub-task,2017-01-10 10:34:10,2017-01-20 14:20:43
ROCKETMQ-39,Improvement,2017-01-11 10:33:17,2017-01-11 16:07:06
ROCKETMQ-40,New Feature,2017-01-11 10:44:54,
ROCKETMQ-41,New Feature,2017-01-11 12:45:01,2017-04-26 21:29:45
ROCKETMQ-42,Improvement,2017-01-11 14:18:28,2017-01-11 16:00:28
ROCKETMQ-43,Improvement,2017-01-11 15:59:56,2017-01-23 16:44:56
ROCKETMQ-44,Improvement,2017-01-12 11:26:56,
ROCKETMQ-45,Bug,2017-01-12 14:41:48,2017-01-23 17:10:52
ROCKETMQ-46,Improvement,2017-01-12 21:57:59,2017-01-20 14:17:47
ROCKETMQ-47,Bug,2017-01-13 21:19:40,2017-01-23 17:22:21
ROCKETMQ-48,Bug,2017-01-14 10:20:17,2017-07-03 18:06:42
ROCKETMQ-49,Wish,2017-01-15 18:50:59,
ROCKETMQ-50,Improvement,2017-01-16 09:58:51,2017-01-23 14:41:43
ROCKETMQ-51,Sub-task,2017-01-16 10:02:02,2017-01-23 14:42:43
ROCKETMQ-52,Sub-task,2017-01-16 10:04:28,2017-01-23 14:44:50
ROCKETMQ-53,Sub-task,2017-01-16 10:05:08,2017-01-23 14:44:09
ROCKETMQ-54,Sub-task,2017-01-16 10:26:37,2017-01-23 14:40:02
ROCKETMQ-56,Sub-task,2017-01-16 10:28:14,2017-01-23 14:43:48
ROCKETMQ-57,Sub-task,2017-01-16 10:28:55,2017-01-23 14:39:22
ROCKETMQ-58,Sub-task,2017-01-16 10:46:47,2017-01-23 14:45:14
ROCKETMQ-59,Bug,2017-01-16 11:36:30,2017-01-23 17:14:37
ROCKETMQ-60,Improvement,2017-01-16 15:10:42,2017-01-23 15:36:43
ROCKETMQ-62,Sub-task,2017-01-16 15:34:23,2017-01-17 10:30:29
ROCKETMQ-63,Improvement,2017-01-16 16:27:34,
ROCKETMQ-64,Bug,2017-01-17 10:12:45,2017-01-23 17:18:21
ROCKETMQ-65,Wish,2017-01-17 13:32:49,2017-04-20 15:36:54
ROCKETMQ-66,Wish,2017-01-18 15:57:29,
ROCKETMQ-67,New Feature,2017-01-19 10:00:02,2017-05-27 14:16:14
ROCKETMQ-69,Improvement,2017-01-21 10:59:35,2017-01-23 16:36:59
ROCKETMQ-70,Bug,2017-01-22 17:02:11,2017-01-23 16:36:35
ROCKETMQ-71,Bug,2017-01-23 16:20:11,2017-04-20 15:34:08
ROCKETMQ-72,Bug,2017-01-23 19:23:19,
ROCKETMQ-73,Improvement,2017-01-23 19:45:29,
ROCKETMQ-74,Bug,2017-01-24 18:23:12,2017-02-10 18:03:09
ROCKETMQ-75,Bug,2017-01-25 11:36:31,2017-03-10 17:32:27
ROCKETMQ-76,Improvement,2017-01-26 14:21:22,2017-04-20 14:21:04
ROCKETMQ-77,Bug,2017-02-06 13:54:10,2017-04-20 15:29:37
ROCKETMQ-78,Task,2017-02-06 15:51:33,2017-12-13 16:42:42
ROCKETMQ-79,Task,2017-02-07 11:18:22,2017-12-13 20:11:53
ROCKETMQ-80,New Feature,2017-02-07 11:45:16,2017-03-29 14:59:42
ROCKETMQ-81,Task,2017-02-07 11:55:20,2017-12-13 20:13:38
ROCKETMQ-82,Wish,2017-02-07 12:00:12,
ROCKETMQ-83,Bug,2017-02-07 22:27:03,2017-02-10 18:04:36
ROCKETMQ-84,Improvement,2017-02-08 11:11:32,2017-04-20 15:26:28
ROCKETMQ-85,Improvement,2017-02-08 12:43:17,2017-02-10 20:32:47
ROCKETMQ-86,Improvement,2017-02-08 12:47:01,2017-06-06 21:02:17
ROCKETMQ-87,Improvement,2017-02-08 12:52:10,2017-02-10 20:02:51
ROCKETMQ-88,Improvement,2017-02-08 12:55:37,2017-05-27 14:33:15
ROCKETMQ-89,Bug,2017-02-08 16:11:44,2017-04-20 15:23:14
ROCKETMQ-90,Improvement,2017-02-09 22:39:51,2017-04-20 16:44:29
ROCKETMQ-91,Improvement,2017-02-10 15:02:16,2017-12-13 17:27:36
ROCKETMQ-92,Improvement,2017-02-10 16:10:34,
ROCKETMQ-93,Wish,2017-02-13 14:50:57,2017-03-29 15:15:19
ROCKETMQ-94,New Feature,2017-02-13 20:55:17,
ROCKETMQ-95,Bug,2017-02-14 10:41:35,2017-04-20 15:15:20
ROCKETMQ-96,Improvement,2017-02-14 14:15:11,2017-12-13 19:38:25
ROCKETMQ-97,Improvement,2017-02-14 15:53:44,
ROCKETMQ-98,Bug,2017-02-15 10:44:55,2017-05-27 14:15:39
ROCKETMQ-99,New Feature,2017-02-15 13:54:16,2017-02-28 22:28:34
ROCKETMQ-100,Improvement,2017-02-15 14:02:47,2017-03-29 15:07:28
ROCKETMQ-101,Bug,2017-02-15 22:04:14,2017-03-29 15:09:41
ROCKETMQ-102,Improvement,2017-02-16 13:06:29,
ROCKETMQ-103,Improvement,2017-02-16 14:57:39,2017-04-20 15:12:33
ROCKETMQ-104,Improvement,2017-02-16 17:25:19,2017-03-08 18:37:53
ROCKETMQ-105,Wish,2017-02-16 17:59:53,2017-12-13 20:26:04
ROCKETMQ-106,Wish,2017-02-17 10:19:21,2017-09-25 15:55:00
ROCKETMQ-107,Bug,2017-02-21 16:08:33,2017-04-20 15:10:07
ROCKETMQ-108,New Feature,2017-02-21 17:45:18,2017-12-13 19:10:42
ROCKETMQ-109,Bug,2017-02-21 22:01:53,2017-12-13 19:19:49
ROCKETMQ-110,Improvement,2017-02-24 13:15:47,2017-12-13 19:19:15
ROCKETMQ-111,Bug,2017-02-24 21:58:52,2017-03-29 14:57:28
ROCKETMQ-112,Bug,2017-02-28 14:36:57,2017-04-20 15:06:16
ROCKETMQ-113,Wish,2017-03-01 16:35:55,2017-12-13 19:15:38
ROCKETMQ-114,Improvement,2017-03-01 17:00:43,2017-05-25 16:57:06
ROCKETMQ-115,Improvement,2017-03-01 17:03:17,2017-12-13 19:14:26
ROCKETMQ-116,Improvement,2017-03-01 17:07:12,2017-12-13 17:44:22
ROCKETMQ-117,Improvement,2017-03-03 17:15:33,2017-12-13 19:13:35
