issueKey,type,createdDateEpoch,resolvedDateEpoch
PIG-3007,New Feature,2012-10-26 03:03:31,
PIG-3008,Improvement,2012-10-26 04:02:56,
PIG-3009,Bug,2012-10-26 07:20:25,
PIG-3010,Improvement,2012-10-27 02:33:00,
PIG-3011,Bug,2012-10-29 02:48:24,2012-10-30 03:50:41
PIG-3012,Bug,2012-10-29 02:48:43,2012-11-01 08:12:39
PIG-3013,Bug,2012-10-29 02:54:23,2012-11-05 01:12:21
PIG-3014,Bug,2012-10-30 02:07:15,2012-12-01 07:54:04
PIG-3015,Improvement,2012-10-30 05:14:48,2013-06-29 06:58:40
PIG-3016,Improvement,2012-10-30 09:12:14,2012-11-09 01:08:01
PIG-3017,Bug,2012-10-31 02:02:24,2012-10-31 07:52:46
PIG-3018,Bug,2012-10-31 03:14:50,2012-11-01 04:44:36
PIG-3019,Improvement,2012-11-01 05:42:26,2012-11-06 02:37:03
PIG-3020,Bug,2012-11-01 05:54:56,2012-12-18 10:41:35
PIG-3021,Bug,2012-11-01 12:08:10,2017-05-25 15:09:31
PIG-3022,Sub-task,2012-11-02 00:55:47,2013-01-22 13:03:32
PIG-3023,Sub-task,2012-11-02 01:02:25,2013-01-22 06:35:13
PIG-3024,Sub-task,2012-11-04 04:02:07,2013-05-22 01:19:17
PIG-3025,Sub-task,2012-11-04 04:43:59,2013-05-15 01:58:07
PIG-3026,Sub-task,2012-11-04 04:58:37,2013-05-15 02:02:10
PIG-3027,Sub-task,2012-11-04 19:27:55,2013-04-24 01:49:48
PIG-3028,Sub-task,2012-11-04 19:31:49,2013-04-26 05:12:52
PIG-3029,Sub-task,2012-11-04 19:37:15,2013-01-17 07:10:37
PIG-3030,Improvement,2012-11-06 05:39:07,
PIG-3031,Bug,2012-11-06 07:12:07,2013-01-25 08:11:22
PIG-3032,Bug,2012-11-06 07:25:26,
PIG-3033,Bug,2012-11-06 14:53:56,2012-12-10 14:42:40
PIG-3034,Task,2012-11-06 22:57:07,2012-11-11 06:23:47
PIG-3035,Bug,2012-11-07 03:24:38,2012-11-08 12:45:29
PIG-3036,Improvement,2012-11-07 03:48:09,
PIG-3037,Bug,2012-11-08 00:08:51,
PIG-3038,New Feature,2012-11-08 02:05:11,2018-09-28 23:00:00
