issueKey,type,createdDateEpoch,resolvedDateEpoch
HADOOP-10967,Improvement,2014-08-13 20:45:10,2014-08-15 13:45:41
HADOOP-10968,Bug,2014-08-13 21:15:38,2014-08-20 02:10:54
HADOOP-10969,Bug,2014-08-14 03:48:53,2014-08-14 17:05:47
HADOOP-10970,Improvement,2014-08-15 05:05:49,2014-09-20 06:06:04
HADOOP-10971,New Feature,2014-08-16 01:41:02,2015-05-19 17:03:49
HADOOP-10972,Bug,2014-08-18 01:45:10,2014-08-19 04:00:35
HADOOP-10973,Bug,2014-08-18 02:29:35,2014-08-19 02:08:26
HADOOP-10974,Task,2014-08-18 04:48:20,
HADOOP-10975,Improvement,2014-06-19 05:04:06,2014-08-19 02:04:49
HADOOP-10976,Improvement,2014-08-19 07:51:06,2015-02-05 09:58:00
HADOOP-10977,Bug,2014-08-19 11:21:10,
HADOOP-10978,Bug,2014-08-19 20:39:07,2014-08-26 10:07:27
HADOOP-10979,Improvement,2014-08-19 21:39:50,2015-07-17 07:58:54
HADOOP-10980,Test,2014-08-20 00:01:00,2016-08-04 04:32:26
HADOOP-10981,Sub-task,2014-08-20 09:50:54,
HADOOP-10982,Improvement,2014-08-20 09:53:33,2014-09-19 07:05:03
HADOOP-10983,Improvement,2014-08-20 09:51:19,
HADOOP-10984,Improvement,2014-08-20 09:55:38,
HADOOP-10985,Sub-task,2014-08-20 10:12:30,2014-08-22 07:11:11
HADOOP-10986,Bug,2014-08-20 18:04:35,2014-08-22 07:01:36
HADOOP-10987,Improvement,2014-08-21 02:01:02,2014-11-03 22:25:53
HADOOP-10988,Bug,2014-08-21 02:46:51,2017-10-18 18:53:46
HADOOP-10989,Bug,2014-08-21 05:15:41,2014-08-22 12:06:53
HADOOP-10990,Improvement,2014-08-21 06:05:50,2014-09-03 02:31:47
HADOOP-10991,Bug,2014-08-21 19:07:31,2014-08-21 22:47:46
HADOOP-10992,Task,2014-08-22 01:56:35,2014-08-22 03:04:49
HADOOP-10993,Improvement,2014-08-22 05:15:57,2015-05-14 17:57:12
HADOOP-10994,Task,2014-08-22 04:40:06,2014-08-30 05:23:01
HADOOP-10995,Bug,2014-08-22 07:06:47,2014-09-12 10:50:58
HADOOP-10996,Bug,2014-08-22 09:21:55,2014-08-27 11:34:02
HADOOP-10997,Bug,2014-08-22 14:06:29,
HADOOP-10998,Improvement,2014-08-22 21:26:11,2014-08-23 02:22:40
HADOOP-10999,Bug,2014-08-24 20:57:56,
HADOOP-11000,Bug,2014-08-26 01:20:12,2015-02-17 17:51:51
HADOOP-11001,Bug,2014-08-26 04:13:17,2014-08-28 14:21:01
HADOOP-11002,Bug,2014-08-26 04:30:36,2014-08-27 05:59:21
HADOOP-11003,Bug,2014-08-26 19:27:51,2015-10-14 04:32:24
HADOOP-11004,Bug,2014-08-26 21:51:55,
HADOOP-11005,Bug,2014-08-27 04:21:48,2014-08-29 08:42:22
HADOOP-11006,Bug,2014-08-27 04:59:40,
HADOOP-11007,Improvement,2014-08-27 05:26:54,2014-10-08 05:44:47
HADOOP-11008,Bug,2014-08-27 07:19:25,2015-01-23 06:31:14
HADOOP-11009,Improvement,2014-08-27 08:22:00,2014-09-25 06:40:21
HADOOP-11010,Bug,2014-08-27 11:41:05,2016-09-24 00:32:44
HADOOP-11012,Bug,2014-08-23 00:46:25,2014-09-03 02:27:50
HADOOP-11013,New Feature,2014-08-28 06:53:39,2014-08-29 01:36:37
HADOOP-11014,Bug,2014-08-28 08:53:52,2015-03-25 16:03:03
HADOOP-11015,Improvement,2014-08-28 14:23:45,2014-09-05 00:17:51
HADOOP-11016,Improvement,2014-08-29 01:40:49,2014-09-18 06:32:08
HADOOP-11017,Improvement,2014-08-29 01:43:03,2014-09-24 08:11:13
HADOOP-11018,Improvement,2014-08-29 01:45:26,2014-09-17 13:03:50
HADOOP-11019,Bug,2014-08-29 02:23:46,2015-08-19 05:40:10
HADOOP-11020,Bug,2014-08-29 03:19:27,2014-09-11 05:24:54
HADOOP-11021,Improvement,2014-08-29 04:48:07,2014-08-30 05:56:56
HADOOP-11022,Bug,2014-08-29 07:33:22,2014-09-17 07:06:59
HADOOP-11023,Bug,2014-08-29 08:08:03,2014-08-29 12:34:00
HADOOP-11025,Improvement,2014-08-30 00:29:23,2014-11-13 07:47:37
HADOOP-11026,Bug,2014-08-30 02:48:02,2014-10-14 06:21:49
HADOOP-11027,Bug,2014-08-30 03:35:45,2018-09-02 05:22:18
HADOOP-11028,Improvement,2014-08-30 04:46:05,
HADOOP-11029,Bug,2014-08-30 04:49:05,
HADOOP-11030,Improvement,2014-08-30 04:58:27,2014-08-30 06:58:15
HADOOP-11031,Improvement,2014-08-30 05:06:33,2016-02-19 06:20:38
HADOOP-11032,Improvement,2014-08-30 05:44:50,2015-01-08 14:02:21
HADOOP-11033,Bug,2014-08-30 05:52:03,2014-09-03 05:45:31
HADOOP-11034,Bug,2014-08-30 06:44:42,2017-03-22 06:40:11
HADOOP-11035,Bug,2014-08-30 08:58:48,2014-09-09 03:44:45
HADOOP-11036,Bug,2014-08-30 22:53:25,2014-09-03 01:09:45
HADOOP-11038,New Feature,2014-09-01 07:07:45,2015-02-07 05:45:40
HADOOP-11039,Bug,2014-09-01 09:11:30,2014-12-30 05:38:32
HADOOP-11040,Bug,2014-09-01 09:48:04,2014-09-18 09:03:45
HADOOP-11041,Improvement,2014-09-01 12:00:53,2014-09-04 05:05:24
HADOOP-11042,Bug,2014-09-01 19:17:58,
HADOOP-11043,Improvement,2014-09-02 03:11:42,
HADOOP-11044,Improvement,2014-09-02 05:01:35,
HADOOP-11045,Improvement,2014-09-02 10:21:02,2015-02-04 00:27:42
HADOOP-11046,Bug,2014-09-02 16:30:24,
HADOOP-11047,Bug,2014-09-03 02:04:46,2014-09-03 02:21:49
HADOOP-11048,Bug,2014-09-03 04:26:14,2014-09-27 03:52:36
HADOOP-11049,Bug,2014-09-03 04:32:34,2014-09-29 22:41:25
HADOOP-11050,Sub-task,2014-09-03 04:38:33,
HADOOP-11051,Sub-task,2014-09-03 04:42:07,
HADOOP-11052,Bug,2014-08-30 03:29:04,2014-09-06 02:34:08
HADOOP-11053,Bug,2014-09-03 05:50:03,2015-03-10 10:14:05
HADOOP-11054,Improvement,2014-09-03 07:04:01,2014-09-05 00:17:41
HADOOP-11055,Bug,2014-09-03 07:56:18,2014-09-17 05:11:41
HADOOP-11056,Bug,2014-09-03 22:54:17,2014-09-04 10:40:49
HADOOP-11057,Improvement,2014-09-03 23:36:32,2014-09-10 12:42:31
HADOOP-11058,Improvement,2014-09-04 00:28:12,2015-01-07 04:02:30
HADOOP-11059,Improvement,2014-09-04 02:34:44,2015-04-03 00:14:44
HADOOP-11060,Test,2014-09-04 03:55:41,2014-09-05 00:23:13
HADOOP-11061,Bug,2014-09-04 21:17:39,
HADOOP-11062,Bug,2014-09-05 00:24:55,2014-09-17 14:38:53
HADOOP-11063,Bug,2014-09-05 01:13:32,2014-09-05 03:12:30
HADOOP-11064,Bug,2014-09-05 17:32:25,2014-09-25 06:35:37
HADOOP-11065,Bug,2014-09-06 01:28:53,2014-09-06 04:13:23
HADOOP-11066,Bug,2014-09-06 01:37:34,
HADOOP-11067,Bug,2014-09-05 06:29:22,2014-09-06 02:20:02
HADOOP-11068,Improvement,2014-09-06 02:58:23,2014-10-30 02:33:39
HADOOP-11069,Bug,2014-09-06 04:12:34,2014-09-06 13:02:49
HADOOP-11070,Test,2014-09-06 04:15:53,2014-09-06 13:02:36
HADOOP-11071,Test,2014-09-06 04:19:19,2014-09-09 02:34:41
HADOOP-11072,Sub-task,2014-09-06 09:20:20,
HADOOP-11073,Test,2014-09-07 06:46:48,2014-09-09 00:33:12
HADOOP-11074,Sub-task,2014-09-09 04:28:14,2014-09-12 06:04:40
HADOOP-11075,Bug,2014-09-09 05:13:04,2014-09-17 03:08:47
HADOOP-11077,Bug,2014-09-09 08:13:38,2014-09-10 13:27:40
HADOOP-11078,Bug,2014-09-09 14:29:14,2014-09-10 14:17:30
HADOOP-11079,Improvement,2014-09-10 04:37:55,
HADOOP-11080,Improvement,2014-09-10 06:49:11,
HADOOP-11081,Improvement,2014-09-10 22:02:55,2014-12-02 08:21:50
HADOOP-11082,Bug,2014-09-10 23:41:43,2015-01-30 00:07:08
