issueKey,type,createdDateEpoch,resolvedDateEpoch
IGNITE-2002,Bug,2015-11-25 20:29:50,
IGNITE-2003,Bug,2015-11-25 21:36:26,2015-12-12 00:16:18
IGNITE-2004,Bug,2015-11-25 22:26:46,2016-04-22 23:46:51
IGNITE-2005,Test,2015-11-25 23:38:55,2015-11-26 00:00:42
IGNITE-2006,Task,2015-11-26 16:13:56,2015-11-26 17:00:26
IGNITE-2007,Task,2015-11-26 17:05:41,2015-11-26 17:41:50
IGNITE-2008,Bug,2015-11-26 17:20:43,2015-12-04 14:11:20
IGNITE-2009,Task,2015-11-26 22:06:09,2015-11-27 21:47:30
IGNITE-2010,Test,2015-11-26 22:28:14,2015-11-27 19:48:29
IGNITE-2011,Bug,2015-11-26 23:45:14,2015-11-27 17:24:32
IGNITE-2012,Bug,2015-11-26 23:58:13,2015-12-10 22:24:31
IGNITE-2013,Test,2015-11-27 01:12:48,2015-11-27 19:48:12
IGNITE-2014,Sub-task,2015-11-27 12:35:32,2015-12-03 15:44:49
IGNITE-2015,Sub-task,2015-11-27 15:33:11,2015-12-01 16:51:24
IGNITE-2016,New Feature,2015-11-27 17:16:53,2016-02-01 09:55:38
IGNITE-2017,Task,2015-11-27 17:17:43,2015-11-27 18:24:45
IGNITE-2018,Bug,2015-11-27 18:53:45,2015-11-27 21:35:18
IGNITE-2019,Bug,2015-11-27 21:16:18,2015-12-02 11:12:03
IGNITE-2020,Test,2015-11-27 22:24:39,2015-11-28 00:03:32
IGNITE-2021,Sub-task,2015-11-27 23:08:54,2015-12-09 18:56:26
IGNITE-2022,Sub-task,2015-11-27 23:25:14,2015-12-09 18:56:39
IGNITE-2023,Bug,2015-11-28 22:00:59,2015-12-10 18:17:09
IGNITE-2024,Bug,2015-11-29 06:02:59,2015-11-29 21:49:09
IGNITE-2025,Bug,2015-11-29 13:46:17,
IGNITE-2026,Bug,2015-11-29 19:58:47,2015-12-08 20:58:59
IGNITE-2027,Bug,2015-11-30 12:42:51,
IGNITE-2028,Bug,2015-11-30 12:45:13,2015-12-11 17:44:48
IGNITE-2029,Task,2015-11-30 15:01:34,2015-12-03 02:26:51
IGNITE-2030,Bug,2015-11-30 15:20:48,2015-12-11 17:19:29
IGNITE-2031,Improvement,2015-11-30 17:05:10,2015-12-01 23:53:52
IGNITE-2032,Bug,2015-11-30 17:44:54,2016-01-15 16:32:09
IGNITE-2033,Sub-task,2015-11-30 17:51:35,2015-12-23 18:29:35
IGNITE-2034,Task,2015-11-30 23:18:41,2016-02-26 00:08:07
IGNITE-2035,Bug,2015-12-01 04:11:52,2015-12-11 01:14:38
IGNITE-2036,Sub-task,2015-12-01 15:40:10,2015-12-01 18:59:58
IGNITE-2037,Bug,2015-12-01 15:43:04,
IGNITE-2038,Sub-task,2015-12-01 15:44:38,2015-12-02 10:40:50
IGNITE-2039,Sub-task,2015-12-01 17:50:23,2015-12-03 14:31:15
IGNITE-2040,Task,2015-12-01 17:52:32,
IGNITE-2041,Bug,2015-12-01 20:28:28,2015-12-04 19:01:35
IGNITE-2042,Bug,2015-12-01 20:31:53,2015-12-03 21:57:09
IGNITE-2043,Bug,2015-12-01 21:50:33,2016-01-18 17:41:44
IGNITE-2044,Sub-task,2015-12-01 22:35:30,2015-12-09 18:56:49
IGNITE-2045,Sub-task,2015-12-02 00:42:33,2015-12-09 18:56:56
IGNITE-2046,Sub-task,2015-12-02 02:04:26,2015-12-09 18:57:04
IGNITE-2047,Improvement,2015-12-02 11:02:07,2016-11-22 11:12:10
IGNITE-2048,Sub-task,2015-12-02 11:11:50,2015-12-02 18:34:36
IGNITE-2049,Test,2015-12-02 11:35:50,
IGNITE-2050,Bug,2015-12-02 11:51:17,2015-12-08 01:19:31
IGNITE-2051,Sub-task,2015-12-02 15:21:32,2015-12-03 16:31:40
IGNITE-2052,Sub-task,2015-12-02 17:21:01,2016-10-25 17:39:35
IGNITE-2053,Sub-task,2015-12-02 17:25:36,2016-04-22 18:57:26
IGNITE-2054,Sub-task,2015-12-02 17:26:10,2016-10-25 18:09:44
IGNITE-2055,Task,2015-12-02 17:33:00,2017-07-04 09:46:52
IGNITE-2056,Sub-task,2015-12-02 17:33:07,2015-12-02 18:35:04
IGNITE-2057,Sub-task,2015-12-02 17:40:34,2015-12-02 18:33:52
IGNITE-2058,Sub-task,2015-12-02 18:02:43,2016-04-11 10:31:55
IGNITE-2059,Sub-task,2015-12-02 20:51:50,2015-12-09 18:56:05
IGNITE-2060,Sub-task,2015-12-02 20:55:53,2015-12-12 01:14:49
IGNITE-2061,Sub-task,2015-12-02 20:59:27,2015-12-28 17:22:13
IGNITE-2062,Sub-task,2015-12-02 21:02:51,2015-12-30 21:51:17
IGNITE-2063,Task,2015-12-02 22:04:56,
IGNITE-2064,Bug,2015-12-03 00:26:43,2015-12-11 22:58:24
IGNITE-2065,Bug,2015-12-03 00:32:47,2015-12-16 22:04:57
IGNITE-2066,Sub-task,2015-12-03 10:25:29,2015-12-03 10:30:39
IGNITE-2067,Sub-task,2015-12-03 10:48:46,2015-12-03 10:53:00
IGNITE-2068,Sub-task,2015-12-03 11:18:04,2015-12-15 15:26:43
IGNITE-2069,Sub-task,2015-12-03 13:37:13,2015-12-18 11:08:18
IGNITE-2070,Sub-task,2015-12-03 13:41:15,2015-12-22 15:23:12
IGNITE-2071,Sub-task,2015-12-03 14:57:00,2015-12-18 11:07:17
IGNITE-2072,Task,2015-12-03 16:22:08,
IGNITE-2073,Bug,2015-12-03 16:43:18,
IGNITE-2074,Bug,2015-12-03 17:03:20,2015-12-03 19:49:58
IGNITE-2075,Sub-task,2015-12-03 17:13:11,2015-12-24 17:00:41
IGNITE-2076,Bug,2015-12-03 17:41:03,2016-07-14 16:43:51
IGNITE-2077,Task,2015-12-03 17:54:48,2015-12-03 21:01:50
IGNITE-2078,Bug,2015-12-03 19:39:18,
IGNITE-2079,Bug,2015-12-03 20:36:53,
IGNITE-2080,Bug,2015-12-03 22:32:29,2016-02-03 01:30:25
IGNITE-2081,Bug,2015-12-03 23:30:10,2015-12-07 18:30:18
IGNITE-2082,Bug,2015-12-04 03:10:23,2015-12-14 23:05:48
IGNITE-2083,Bug,2015-12-04 08:15:49,2015-12-07 20:07:22
IGNITE-2084,Task,2015-12-04 18:41:26,
IGNITE-2085,Task,2015-12-04 18:55:29,
IGNITE-2086,Bug,2015-12-04 19:18:00,2016-03-04 00:04:56
IGNITE-2087,Bug,2015-12-05 04:55:21,2016-08-18 20:21:05
IGNITE-2088,Bug,2015-12-06 20:20:53,2017-04-20 06:56:27
IGNITE-2089,Sub-task,2015-12-07 11:10:10,2015-12-07 22:22:02
IGNITE-2090,Bug,2015-12-07 18:33:22,2015-12-07 18:44:25
IGNITE-2091,Bug,2015-12-07 19:02:36,2016-06-29 02:43:18
IGNITE-2092,Bug,2015-12-07 19:32:57,2017-09-29 21:39:29
IGNITE-2093,Task,2015-12-07 23:25:39,2018-02-12 11:16:13
IGNITE-2094,Bug,2015-12-08 03:01:24,2015-12-10 15:40:50
IGNITE-2095,Bug,2015-12-08 11:11:19,2015-12-12 09:26:16
IGNITE-2096,Bug,2015-12-08 14:04:39,
IGNITE-2097,Task,2015-12-08 14:07:19,
IGNITE-2098,Test,2015-12-08 15:16:47,2015-12-10 17:59:14
IGNITE-2099,Bug,2015-12-08 15:20:04,2015-12-10 16:40:30
IGNITE-2100,Bug,2015-12-08 15:23:43,2015-12-17 21:59:58
IGNITE-2101,Bug,2015-12-08 16:33:46,2016-04-12 20:39:58
IGNITE-2102,Task,2015-12-08 16:42:01,
IGNITE-2103,Task,2015-12-08 16:43:43,
IGNITE-2104,Bug,2015-12-08 18:46:51,2017-05-23 00:22:24
IGNITE-2105,Bug,2015-12-08 19:33:40,2015-12-12 09:01:18
IGNITE-2106,Bug,2015-12-08 20:42:20,2015-12-12 00:20:04
IGNITE-2107,Task,2015-12-08 21:05:37,
IGNITE-2108,Bug,2015-12-08 21:30:54,2015-12-10 11:50:20
IGNITE-2109,Bug,2015-12-08 21:51:37,
IGNITE-2110,Task,2015-12-08 22:08:44,
IGNITE-2111,Task,2015-12-08 23:22:16,2015-12-09 20:33:08
IGNITE-2112,Improvement,2015-12-08 23:24:05,
IGNITE-2113,Bug,2015-12-09 02:34:29,
IGNITE-2114,Task,2015-12-09 11:23:33,2017-07-04 09:49:23
IGNITE-2115,Task,2015-12-09 20:02:29,2016-04-25 15:40:12
IGNITE-2116,Bug,2015-12-09 20:20:39,2015-12-23 04:19:53
IGNITE-2117,Bug,2015-12-09 20:33:09,2015-12-10 23:46:35
IGNITE-2118,Bug,2015-12-09 21:08:58,2015-12-11 12:26:33
IGNITE-2119,Bug,2015-12-09 21:36:42,2015-12-10 21:02:22
IGNITE-2120,Task,2015-12-09 21:39:15,2015-12-10 14:36:22
IGNITE-2121,Sub-task,2015-12-09 22:21:29,2015-12-10 14:42:16
IGNITE-2122,Improvement,2015-12-09 22:58:30,
IGNITE-2123,Task,2015-12-09 23:43:29,2015-12-18 20:11:16
IGNITE-2124,Bug,2015-12-10 02:56:32,2015-12-11 21:46:13
IGNITE-2125,Sub-task,2015-12-10 11:32:07,2015-12-14 09:53:14
IGNITE-2126,Bug,2015-12-10 17:23:54,2015-12-14 17:55:21
IGNITE-2127,Bug,2015-12-10 18:20:27,2015-12-10 23:56:59
IGNITE-2128,Bug,2015-12-10 23:06:00,2015-12-11 00:47:04
IGNITE-2129,Bug,2015-12-10 23:18:17,2015-12-17 17:52:12
IGNITE-2130,Sub-task,2015-12-11 01:30:59,2015-12-11 01:37:55
IGNITE-2131,Bug,2015-12-11 16:15:16,
IGNITE-2132,Sub-task,2015-12-11 16:25:39,2015-12-16 18:36:09
IGNITE-2133,Bug,2015-12-11 17:54:01,2017-05-23 23:27:04
IGNITE-2134,Sub-task,2015-12-11 18:13:58,2015-12-22 01:38:06
IGNITE-2135,Bug,2015-12-11 19:23:05,2015-12-25 13:24:12
IGNITE-2136,Sub-task,2015-12-11 20:28:38,
IGNITE-2137,Bug,2015-12-11 21:40:22,2015-12-11 23:06:11
