issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-3008,Sub-task,Won't Fix,Closed,2017/5/31 3:27,2017/6/6 0:51
GEODE-3009,Sub-task,Won't Fix,Closed,2017/5/31 3:28,2017/6/6 0:52
GEODE-3010,Sub-task,Won't Fix,Closed,2017/5/31 3:30,2017/6/6 0:52
GEODE-3011,Bug,Fixed,Closed,2017/5/31 6:36,2017/6/1 6:14
GEODE-3012,Bug,Unresolved,Open,2017/5/31 7:57,
GEODE-3013,Bug,Fixed,Resolved,2017/5/31 8:22,2018/6/6 7:43
GEODE-3014,Bug,Fixed,Closed,2017/6/1 3:15,2017/6/2 0:57
GEODE-3015,Bug,Fixed,Closed,2017/6/1 4:00,2017/7/11 0:22
GEODE-3016,Sub-task,Won't Fix,Closed,2017/6/1 6:57,2017/6/6 0:45
GEODE-3017,Bug,Fixed,Closed,2017/6/2 0:29,2017/7/4 1:41
GEODE-3018,Bug,Cannot Reproduce,Resolved,2017/6/2 1:15,2018/11/8 7:23
GEODE-3019,Task,Fixed,Closed,2017/6/2 4:44,2017/8/14 23:51
GEODE-3020,New Feature,Fixed,Closed,2017/6/2 4:49,2017/8/14 23:39
GEODE-3021,Bug,Fixed,Closed,2017/6/2 4:52,2017/6/10 5:21
GEODE-3022,Bug,Cannot Reproduce,Closed,2017/6/2 20:39,2018/4/20 5:45
GEODE-3023,Bug,Fixed,Closed,2017/6/2 22:15,2017/6/10 6:10
GEODE-3024,Bug,Fixed,Closed,2017/6/3 0:03,2017/6/7 7:12
GEODE-3025,Bug,Fixed,Closed,2017/6/3 2:27,2017/6/10 7:29
GEODE-3026,Bug,Fixed,Closed,2017/6/3 4:09,2017/10/19 8:54
GEODE-3027,Improvement,Fixed,Closed,2017/6/3 8:33,2017/6/8 7:09
GEODE-3028,Test,Fixed,Closed,2017/6/4 21:13,2018/4/20 5:46
GEODE-3029,Bug,Fixed,Closed,2017/6/6 1:07,2017/6/9 4:20
GEODE-3030,Bug,Fixed,Closed,2017/6/6 1:21,2017/7/29 3:47
GEODE-3031,Improvement,Fixed,Closed,2017/6/6 2:27,2017/7/27 5:22
GEODE-3032,Bug,Fixed,Closed,2017/6/6 5:15,2017/6/9 0:47
GEODE-3033,Bug,Fixed,Closed,2017/6/6 5:16,2017/6/6 7:46
GEODE-3034,Bug,Fixed,Closed,2017/6/6 6:04,2017/6/7 7:11
GEODE-3035,Bug,Unresolved,Open,2017/6/6 14:32,
GEODE-3036,Bug,Fixed,Closed,2017/6/6 23:52,2017/6/19 21:41
GEODE-3037,Bug,Resolved,Closed,2017/6/7 0:22,2018/2/15 4:16
GEODE-3038,Bug,Fixed,Closed,2017/6/7 0:37,2017/11/22 7:59
GEODE-3039,Bug,Unresolved,Open,2017/6/7 1:18,
GEODE-3040,Bug,Fixed,Closed,2017/6/7 1:21,2017/6/8 1:54
