issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-1,Wish,Fixed,Closed,2015/5/6 7:33,2016/11/21 22:20
GEODE-2,Task,Not A Problem,Closed,2015/5/7 7:09,2015/5/8 0:43
GEODE-3,Improvement,Fixed,Resolved,2015/5/7 16:07,2018/10/20 13:47
GEODE-4,Task,Won't Fix,Resolved,2015/5/7 17:50,2019/3/29 7:08
GEODE-5,Improvement,Fixed,Closed,2015/5/8 0:42,2015/6/4 2:22
GEODE-6,Sub-task,Fixed,Closed,2015/5/8 0:48,2015/7/10 2:21
GEODE-7,Sub-task,Fixed,Closed,2015/5/8 0:58,2015/7/10 1:19
GEODE-8,New Feature,Fixed,Closed,2015/5/8 3:47,2015/7/10 2:40
GEODE-9,New Feature,Fixed,Closed,2015/5/8 3:54,2015/7/28 6:25
GEODE-10,New Feature,Won't Fix,Resolved,2015/5/8 3:56,2019/3/29 7:17
GEODE-11,New Feature,Fixed,Closed,2015/5/8 3:58,2017/5/12 1:37
GEODE-12,New Feature,Fixed,Closed,2015/5/8 4:03,2016/2/26 2:39
GEODE-13,Sub-task,Duplicate,Closed,2015/5/8 4:22,2015/7/7 6:09
GEODE-14,New Feature,Fixed,Closed,2015/5/8 4:25,2016/2/17 11:25
GEODE-15,Task,Fixed,Closed,2015/5/8 7:25,2015/11/14 1:52
GEODE-16,New Feature,Unresolved,Open,2015/5/8 18:36,
GEODE-17,New Feature,Fixed,Closed,2015/5/8 19:47,2016/10/29 0:45
GEODE-18,Task,Fixed,Closed,2015/5/9 20:30,2015/12/30 22:21
GEODE-19,Bug,Fixed,Closed,2015/5/10 3:39,2015/7/26 8:26
GEODE-20,Bug,Fixed,Closed,2015/5/12 1:40,2015/6/24 1:55
GEODE-21,Task,Fixed,Closed,2015/5/12 4:21,2015/5/30 10:38
GEODE-22,Improvement,Fixed,Resolved,2015/5/12 4:35,2019/3/29 7:09
GEODE-23,Bug,Fixed,Closed,2015/5/12 5:03,2015/5/28 6:32
GEODE-24,Improvement,Unresolved,Open,2015/5/15 6:46,
GEODE-25,Task,Fixed,Closed,2015/5/18 6:26,2018/4/20 4:01
GEODE-26,Bug,Fixed,Closed,2015/5/21 6:50,2016/2/12 12:03
GEODE-27,Bug,Fixed,Closed,2015/5/21 7:06,2016/3/19 4:59
GEODE-28,Improvement,Won't Do,Closed,2015/5/21 8:05,2018/2/28 23:50
GEODE-29,Improvement,Won't Do,Closed,2015/5/21 9:28,2018/3/1 0:16
GEODE-30,Wish,Fixed,Closed,2015/5/22 2:48,2015/7/3 2:38
GEODE-31,Task,Done,Closed,2015/5/22 5:08,2015/7/3 7:42
GEODE-32,Task,Fixed,Closed,2015/5/22 5:16,2015/12/7 14:08
GEODE-33,Improvement,Fixed,Closed,2015/5/22 7:28,2016/8/23 1:00
GEODE-34,Improvement,Unresolved,Open,2015/5/23 21:26,
GEODE-35,New Feature,Implemented,Closed,2015/5/26 7:10,2015/6/6 8:40
GEODE-36,Task,Won't Fix,Closed,2015/5/27 9:08,2016/3/17 1:55
GEODE-37,Task,Fixed,Closed,2015/5/27 9:12,2016/9/29 6:15
GEODE-38,Bug,Fixed,Closed,2015/5/27 15:41,2015/6/19 3:39
GEODE-39,Task,Fixed,Closed,2015/5/28 5:56,2015/5/28 7:15
GEODE-40,Task,Duplicate,Closed,2015/5/28 5:58,2015/5/28 6:09
GEODE-41,Improvement,Fixed,Closed,2015/5/28 6:20,2015/6/6 6:51
GEODE-42,Bug,Fixed,Closed,2015/5/29 9:41,2015/6/27 6:11
GEODE-43,Bug,Fixed,Closed,2015/6/2 7:20,2015/7/11 1:21
GEODE-44,Bug,Fixed,Closed,2015/6/2 8:42,2015/7/11 1:19
GEODE-45,Task,Fixed,Closed,2015/6/2 21:35,2016/2/12 3:13
GEODE-46,New Feature,Fixed,Closed,2015/6/2 21:59,2015/7/10 22:28
GEODE-47,Improvement,Unresolved,Open,2015/6/3 4:14,
GEODE-48,Task,Fixed,Closed,2015/6/4 23:51,2015/6/5 0:52
GEODE-49,Task,Won't Fix,Resolved,2015/6/5 1:09,2019/3/29 7:08
GEODE-50,Task,Fixed,Closed,2015/6/5 1:29,2015/7/28 6:20
GEODE-51,Bug,Fixed,Closed,2015/6/6 5:33,2015/6/27 6:24
GEODE-52,Bug,Fixed,Closed,2015/6/6 6:01,2016/3/30 2:36
GEODE-53,Improvement,Fixed,Closed,2015/6/9 6:05,2015/12/9 9:03
