issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-7362,Sub-task,Fixed,Resolved,2019/10/26 2:10,2019/10/31 4:57
GEODE-7363,New Feature,Unresolved,Open,2019/10/26 2:52,
GEODE-7364,Bug,Unresolved,Open,2019/10/26 5:33,
GEODE-7365,Bug,Unresolved,Open,2019/10/26 6:34,
GEODE-7366,Bug,Fixed,Closed,2019/10/29 0:39,2019/10/29 0:41
GEODE-7367,Improvement,Fixed,Resolved,2019/10/29 1:34,2019/11/7 1:58
GEODE-7368,Bug,Unresolved,Open,2019/10/29 2:01,
GEODE-7369,Bug,Fixed,Resolved,2019/10/29 2:26,2019/10/31 6:46
GEODE-7370,Bug,Fixed,Resolved,2019/10/29 3:22,2019/11/2 4:20
GEODE-7371,Bug,Unresolved,Open,2019/10/29 16:08,
GEODE-7372,Bug,Fixed,Resolved,2019/10/30 1:19,2019/11/2 5:19
GEODE-7373,Improvement,Fixed,Resolved,2019/10/30 1:20,2019/10/31 1:09
GEODE-7374,Bug,Fixed,Resolved,2019/10/30 1:22,2019/11/2 5:19
GEODE-7375,Bug,Unresolved,Open,2019/10/30 2:51,
GEODE-7376,Bug,Unresolved,Open,2019/10/30 4:09,
GEODE-7377,Improvement,Done,Resolved,2019/10/30 4:13,2019/10/31 11:30
GEODE-7378,Bug,Unresolved,Open,2019/10/30 4:33,
GEODE-7379,Sub-task,Fixed,Resolved,2019/10/30 5:07,2019/11/2 0:30
GEODE-7380,Sub-task,Fixed,Resolved,2019/10/30 5:08,2019/11/16 8:38
GEODE-7381,Bug,Unresolved,Open,2019/10/30 5:25,
GEODE-7382,Improvement,Unresolved,Open,2019/10/30 5:31,
GEODE-7383,Bug,Unresolved,Open,2019/10/31 1:41,
GEODE-7384,Bug,Fixed,Resolved,2019/10/31 2:16,2019/11/2 1:19
GEODE-7385,Bug,Unresolved,Open,2019/10/31 2:26,
GEODE-7386,Bug,Fixed,Resolved,2019/10/31 2:35,2019/11/2 5:13
GEODE-7387,Bug,Unresolved,Open,2019/10/31 5:28,
GEODE-7388,Bug,Unresolved,Open,2019/10/31 5:46,
GEODE-7389,Bug,Unresolved,Open,2019/10/31 7:23,
GEODE-7390,Improvement,Done,Resolved,2019/10/31 7:59,2019/11/2 2:23
GEODE-7391,Bug,Fixed,Resolved,2019/11/1 0:42,2019/11/14 19:10
GEODE-7392,Improvement,Fixed,Resolved,2019/11/1 0:50,2019/11/2 3:13
GEODE-7393,Improvement,Unresolved,Open,2019/11/1 1:13,
GEODE-7394,Bug,Unresolved,Open,2019/11/1 1:31,
GEODE-7395,Improvement,Unresolved,Open,2019/11/1 2:35,
GEODE-7396,Bug,Fixed,Resolved,2019/11/1 2:36,2019/11/1 23:02
GEODE-7397,Sub-task,Unresolved,Open,2019/11/1 2:46,
GEODE-7398,New Feature,Unresolved,Open,2019/11/1 4:12,
GEODE-7399,Bug,Fixed,Resolved,2019/11/2 0:57,2019/11/2 4:19
GEODE-7400,Bug,Fixed,Resolved,2019/11/2 1:13,2019/11/12 1:49
GEODE-7401,Improvement,Unresolved,Open,2019/11/2 1:54,
GEODE-7402,Bug,Duplicate,Closed,2019/11/2 3:04,2019/11/2 3:32
GEODE-7403,Bug,Not A Bug,Resolved,2019/11/5 2:06,2019/11/5 2:30
GEODE-7404,Improvement,Unresolved,Open,2019/11/5 5:07,
GEODE-7405,New Feature,Done,Resolved,2019/11/5 7:57,2019/11/28 4:44
GEODE-7406,Bug,Resolved,Resolved,2019/11/5 8:39,2019/11/8 7:33
GEODE-7407,Improvement,Fixed,Resolved,2019/11/5 23:58,2019/11/12 0:47
GEODE-7408,Bug,Unresolved,Open,2019/11/6 1:25,
GEODE-7409,New Feature,Unresolved,Open,2019/11/6 2:29,
GEODE-7410,Bug,Unresolved,Open,2019/11/6 2:31,
GEODE-7411,Bug,Fixed,Resolved,2019/11/7 2:05,2019/11/7 8:31
GEODE-7412,Bug,Implemented,Resolved,2019/11/7 7:28,2019/11/12 2:47
GEODE-7413,Bug,Unresolved,Open,2019/11/7 7:58,
GEODE-7414,Improvement,Unresolved,Open,2019/11/7 16:29,
GEODE-7415,Bug,Fixed,Resolved,2019/11/7 18:37,2019/11/8 6:32
GEODE-7416,Bug,Invalid,Resolved,2019/11/7 22:25,2019/11/8 0:14
GEODE-7417,Bug,Fixed,Resolved,2019/11/8 1:28,2019/11/8 2:01
GEODE-7418,Bug,Fixed,Closed,2019/11/8 2:07,2019/11/28 0:54
GEODE-7419,Improvement,Fixed,Resolved,2019/11/8 2:17,2019/11/9 8:53
GEODE-7420,Bug,Unresolved,Open,2019/11/8 2:32,
GEODE-7421,New Feature,Unresolved,Open,2019/11/8 7:10,
GEODE-7422,Bug,Unresolved,Open,2019/11/8 7:39,
GEODE-7423,New Feature,Duplicate,Resolved,2019/11/8 7:56,2019/11/12 8:28
GEODE-7424,New Feature,Unresolved,Open,2019/11/8 8:20,
GEODE-7425,New Feature,Unresolved,Open,2019/11/8 8:23,
GEODE-7426,Bug,Fixed,Resolved,2019/11/8 9:11,2019/11/9 7:00
GEODE-7427,Improvement,Fixed,Resolved,2019/11/9 3:15,2019/11/14 22:13
GEODE-7428,Improvement,Unresolved,Open,2019/11/9 6:37,
GEODE-7429,Task,Fixed,Closed,2019/11/9 8:16,2019/11/12 0:49
GEODE-7430,Sub-task,Unresolved,Open,2019/11/9 9:15,
GEODE-7431,Bug,Fixed,Resolved,2019/11/9 9:46,2019/11/12 3:58
