issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-2002,Bug,Duplicate,Closed,2016/10/15 6:22,2016/12/8 6:22
GEODE-2003,Bug,Fixed,Closed,2016/10/15 7:39,2017/1/18 8:11
GEODE-2004,Bug,Fixed,Closed,2016/10/18 0:38,2016/10/18 2:59
GEODE-2005,Bug,Fixed,Closed,2016/10/18 1:25,2016/10/18 7:43
GEODE-2006,Bug,Cannot Reproduce,Resolved,2016/10/18 1:54,2018/11/8 7:23
GEODE-2007,Bug,Fixed,Closed,2016/10/18 2:12,2016/10/18 7:39
GEODE-2008,Bug,Duplicate,Closed,2016/10/18 3:11,2016/11/15 1:54
GEODE-2009,Bug,Won't Fix,Resolved,2016/10/18 3:11,2018/6/9 2:15
GEODE-2010,Bug,Won't Do,Closed,2016/10/18 3:33,2018/2/28 8:08
GEODE-2011,Bug,Fixed,Closed,2016/10/18 3:57,2016/12/1 3:00
GEODE-2012,Bug,Fixed,Closed,2016/10/19 2:46,2016/11/2 7:56
GEODE-2013,Bug,Fixed,Closed,2016/10/19 2:48,2016/11/8 5:19
GEODE-2014,Improvement,Fixed,Closed,2016/10/19 6:40,2016/10/28 23:37
GEODE-2015,Task,Fixed,Closed,2016/10/19 10:02,2016/11/1 10:48
GEODE-2016,Bug,Fixed,Closed,2016/10/20 2:29,2017/1/6 4:33
GEODE-2017,Bug,Fixed,Closed,2016/10/20 3:51,2016/11/8 4:23
GEODE-2018,Improvement,Fixed,Closed,2016/10/20 3:51,2017/6/30 5:22
GEODE-2019,Improvement,Fixed,Closed,2016/10/20 6:59,2016/10/22 0:39
GEODE-2020,Task,Invalid,Closed,2016/10/21 0:02,2018/2/28 6:59
GEODE-2021,Bug,Fixed,Closed,2016/10/21 0:28,2016/10/25 6:36
GEODE-2022,Bug,Duplicate,Resolved,2016/10/21 4:05,2018/7/31 2:23
GEODE-2023,New Feature,Fixed,Closed,2016/10/21 8:58,2016/10/26 1:29
GEODE-2024,Bug,Fixed,Closed,2016/10/22 0:17,2016/12/20 7:07
GEODE-2025,Bug,Fixed,Closed,2016/10/22 0:26,2016/10/25 3:30
GEODE-2026,Bug,Fixed,Closed,2016/10/22 1:42,2016/10/26 1:52
GEODE-2027,Bug,Fixed,Closed,2016/10/22 3:38,2016/11/8 5:13
GEODE-2028,Bug,Fixed,Closed,2016/10/22 10:44,2016/11/2 7:08
GEODE-2029,Improvement,Fixed,Closed,2016/10/22 23:00,2017/2/22 4:23
GEODE-2030,Bug,Unresolved,Open,2016/10/24 23:32,
GEODE-2031,Improvement,Fixed,Closed,2016/10/25 1:23,2017/1/18 1:51
GEODE-2032,Bug,Duplicate,Closed,2016/10/25 3:02,2016/12/29 5:07
GEODE-2033,Task,Duplicate,Closed,2016/10/25 8:08,2016/10/28 4:43
GEODE-2034,Task,Fixed,Closed,2016/10/25 8:10,2016/11/1 2:03
GEODE-2035,Task,Fixed,Resolved,2016/10/26 5:44,2019/10/16 2:32
GEODE-2036,Bug,Fixed,Closed,2016/10/26 8:06,2016/10/27 1:23
GEODE-2037,Bug,Fixed,Closed,2016/10/26 22:37,2016/10/27 3:10
GEODE-2038,Improvement,Won't Do,Closed,2016/10/27 6:50,2018/3/1 0:54
GEODE-2039,Sub-task,Unresolved,Open,2016/10/27 6:55,
GEODE-2040,Improvement,Fixed,Closed,2016/10/27 7:06,2016/10/27 23:47
GEODE-2041,Improvement,Unresolved,Open,2016/10/27 8:32,
GEODE-2042,Improvement,Fixed,Closed,2016/10/28 0:03,2017/1/4 6:37
