issueKey,type,resolution,status,createdDateEpoch,resolvedDateEpoch
GEODE-1001,Bug,Won't Fix,Closed,2016/2/26 7:31,2016/8/25 1:24
GEODE-1002,Bug,Fixed,Closed,2016/2/27 1:01,2016/2/27 1:19
GEODE-1003,Test,Fixed,Closed,2016/2/27 1:25,2016/4/2 4:07
GEODE-1004,Improvement,Fixed,Closed,2016/2/27 1:27,2016/3/1 8:45
GEODE-1005,Bug,Fixed,Closed,2016/2/27 1:28,2016/3/11 1:49
GEODE-1006,Bug,Fixed,Closed,2016/2/27 3:52,2016/2/27 3:57
GEODE-1007,Bug,Fixed,Closed,2016/2/27 5:30,2016/3/16 6:38
GEODE-1008,Bug,Fixed,Closed,2016/2/27 5:34,2016/10/5 1:44
GEODE-1009,Bug,Fixed,Closed,2016/2/27 5:37,2018/7/26 1:32
GEODE-1010,Bug,Fixed,Closed,2016/2/27 5:40,2016/3/11 3:35
GEODE-1011,Bug,Fixed,Closed,2016/2/27 5:44,2016/10/12 11:42
GEODE-1012,Bug,Fixed,Closed,2016/2/27 5:56,2016/5/19 7:44
GEODE-1013,Bug,Fixed,Closed,2016/2/27 5:58,2016/5/19 7:43
GEODE-1014,Bug,Fixed,Closed,2016/2/27 6:04,2016/3/1 9:55
GEODE-1015,Bug,Fixed,Closed,2016/2/27 6:06,2017/10/9 22:34
GEODE-1016,Bug,Fixed,Closed,2016/2/27 6:11,2016/3/22 8:20
GEODE-1017,Bug,Fixed,Closed,2016/2/27 9:14,2016/3/18 1:12
GEODE-1018,Bug,Fixed,Closed,2016/2/27 9:23,2016/4/9 9:35
GEODE-1019,Bug,Fixed,Closed,2016/2/27 9:24,2017/11/16 9:14
GEODE-1020,Bug,Won't Fix,Closed,2016/2/27 9:26,2018/5/6 22:37
GEODE-1021,Bug,Fixed,Closed,2016/2/29 23:53,2016/3/4 5:43
GEODE-1022,Bug,Cannot Reproduce,Closed,2016/3/1 4:48,2018/2/28 0:27
GEODE-1023,Bug,Cannot Reproduce,Closed,2016/3/1 4:53,2018/2/28 0:46
GEODE-1024,Bug,Fixed,Closed,2016/3/1 7:10,2016/3/22 0:48
GEODE-1025,Improvement,Fixed,Closed,2016/3/1 7:54,2016/4/8 5:58
GEODE-1026,Bug,Fixed,Closed,2016/3/1 9:11,2016/3/17 0:22
GEODE-1027,Improvement,Fixed,Closed,2016/3/1 23:09,2017/1/7 7:27
GEODE-1028,Bug,Fixed,Closed,2016/3/2 3:54,2016/5/6 4:51
GEODE-1029,Bug,Fixed,Closed,2016/3/2 6:25,2016/3/3 1:45
GEODE-1030,Bug,Fixed,Closed,2016/3/3 2:09,2016/3/11 1:50
GEODE-1031,Bug,Fixed,Closed,2016/3/3 2:16,2016/4/1 4:39
GEODE-1032,Bug,Fixed,Closed,2016/3/3 2:20,2016/7/30 7:33
GEODE-1033,Bug,Cannot Reproduce,Resolved,2016/3/3 2:27,2018/11/8 7:23
GEODE-1034,Bug,Fixed,Closed,2016/3/3 2:29,2017/9/27 2:40
GEODE-1035,Bug,Fixed,Closed,2016/3/3 2:31,2016/3/29 6:16
GEODE-1036,Bug,Fixed,Closed,2016/3/3 2:33,2017/10/24 2:40
GEODE-1037,Bug,Fixed,Closed,2016/3/3 2:35,2016/3/10 8:23
GEODE-1038,Bug,Fixed,Closed,2016/3/3 2:36,2016/3/9 8:19
