issueKey,type,createdDateEpoch,resolvedDateEpoch
DRILL-7019,Task,2019-01-31 02:15:30,2019-02-02 14:28:15
DRILL-7020,Bug,2019-01-31 03:39:35,2019-06-12 00:31:07
DRILL-7021,Bug,2019-02-01 04:04:04,2019-03-17 15:38:17
DRILL-7022,Bug,2019-02-02 00:56:39,2019-02-20 00:48:00
DRILL-7023,Bug,2019-02-02 09:49:22,2019-02-02 10:05:54
DRILL-7024,Improvement,2019-02-02 11:47:17,2019-02-08 18:44:59
DRILL-7025,Bug,2019-02-02 17:21:46,2019-02-21 05:05:06
DRILL-7026,New Feature,2019-02-05 05:10:53,
DRILL-7027,Bug,2019-02-06 07:13:43,
DRILL-7028,Improvement,2019-02-06 08:05:47,
DRILL-7029,Task,2019-02-06 12:25:17,
DRILL-7030,Improvement,2019-02-06 19:54:25,2019-05-09 11:17:09
DRILL-7031,Improvement,2019-02-06 19:56:01,2019-02-08 18:45:47
DRILL-7032,Improvement,2019-02-07 01:34:32,2019-04-01 14:38:47
DRILL-7033,Bug,2019-02-08 21:56:35,
DRILL-7034,Bug,2019-02-09 07:38:20,2019-03-11 22:52:10
DRILL-7035,Bug,2019-02-12 03:13:19,2019-03-09 09:00:06
DRILL-7036,Improvement,2019-02-12 13:56:19,2019-02-23 15:39:21
DRILL-7037,Bug,2019-02-12 14:23:37,
DRILL-7038,Improvement,2019-02-13 20:06:15,2019-03-15 12:30:38
DRILL-7039,Bug,2019-02-13 23:54:34,
DRILL-7040,Task,2019-02-15 21:06:03,
DRILL-7041,Bug,2019-02-16 00:44:10,2019-03-02 11:55:58
DRILL-7042,Improvement,2019-02-19 14:26:01,2019-03-02 01:29:31
DRILL-7043,Improvement,2019-02-20 11:26:25,
DRILL-7044,Bug,2019-02-20 14:12:07,
DRILL-7045,Bug,2019-02-20 21:06:19,2019-04-08 18:43:53
DRILL-7046,Sub-task,2019-02-21 13:24:00,2019-03-09 08:59:58
DRILL-7047,Bug,2019-02-22 01:29:58,2019-03-02 11:56:35
DRILL-7048,New Feature,2019-02-22 05:33:41,2019-04-06 07:10:26
DRILL-7049,Bug,2019-02-22 05:46:48,2019-04-08 18:44:34
DRILL-7050,Bug,2019-02-22 23:39:44,2019-05-04 10:21:26
DRILL-7051,Improvement,2019-02-23 06:36:26,2019-04-01 14:38:29
DRILL-7052,Improvement,2019-02-24 03:50:39,2019-03-01 20:23:18
DRILL-7053,Bug,2019-02-24 09:58:19,
DRILL-7054,Bug,2019-02-24 22:38:04,2019-03-09 08:59:49
DRILL-7055,Bug,2019-02-25 13:10:09,
DRILL-7056,Bug,2019-02-26 00:15:02,2019-03-09 08:59:39
DRILL-7057,Improvement,2019-02-27 04:30:10,
DRILL-7058,Sub-task,2019-02-27 05:28:29,2019-03-15 12:30:30
DRILL-7059,Improvement,2019-02-27 14:37:36,2019-04-15 21:59:44
DRILL-7060,Improvement,2019-02-28 02:26:37,2019-03-04 16:20:43
DRILL-7061,Bug,2019-02-28 06:17:37,2019-03-15 12:30:23
DRILL-7062,Sub-task,2019-02-28 07:34:01,2019-05-04 06:49:58
DRILL-7063,Sub-task,2019-02-28 07:35:07,2019-04-09 14:58:10
DRILL-7064,Sub-task,2019-02-28 07:35:53,2019-04-10 09:30:30
DRILL-7065,Sub-task,2019-02-28 07:36:26,2019-04-10 01:39:11
DRILL-7066,Sub-task,2019-02-28 07:37:00,2019-04-10 01:37:13
DRILL-7067,Bug,2019-03-01 04:58:45,
DRILL-7068,Sub-task,2019-03-01 06:35:45,2019-03-16 06:02:11
DRILL-7069,Improvement,2019-03-01 08:36:38,2019-03-09 08:59:19
DRILL-7070,Improvement,2019-03-02 01:28:05,2019-03-03 04:08:28
DRILL-7071,Task,2019-03-02 02:15:52,2019-04-13 06:39:02
DRILL-7072,Bug,2019-03-03 20:46:25,2019-03-09 08:59:07
DRILL-7073,Sub-task,2019-03-03 21:11:13,2019-03-11 19:16:30
DRILL-7074,Improvement,2019-03-04 06:48:23,2019-03-05 23:40:56
DRILL-7075,Improvement,2019-03-05 15:25:06,2019-03-15 12:30:05
DRILL-7076,Bug,2019-03-05 19:54:42,2019-04-05 10:08:39
DRILL-7077,New Feature,2019-03-06 07:53:42,2019-04-01 14:37:54
DRILL-7078,Bug,2019-03-06 20:31:12,
DRILL-7079,Bug,2019-03-06 23:38:25,2019-03-25 07:55:42
DRILL-7080,Bug,2019-03-07 04:15:18,
DRILL-7081,Improvement,2019-03-07 04:31:29,2019-03-15 12:29:44
DRILL-7082,Bug,2019-03-07 04:39:42,2019-06-25 21:32:30
DRILL-7083,Bug,2019-03-07 11:59:40,2019-06-25 21:32:58
DRILL-7084,Bug,2019-03-07 20:29:25,2019-08-05 15:45:00
DRILL-7085,Bug,2019-03-09 06:35:20,2019-03-12 08:12:17
DRILL-7086,Improvement,2019-03-10 08:44:44,2019-03-20 02:30:41
DRILL-7087,Improvement,2019-03-11 14:37:40,
DRILL-7088,Task,2019-03-11 17:08:43,
DRILL-7089,Sub-task,2019-03-11 18:09:38,2019-04-10 09:29:34
DRILL-7090,Improvement,2019-03-11 21:47:42,
DRILL-7091,Bug,2019-03-11 22:52:19,
DRILL-7092,Sub-task,2019-03-12 01:14:17,2019-03-15 12:28:25
DRILL-7093,Sub-task,2019-03-12 08:48:08,
DRILL-7094,Bug,2019-03-12 15:58:34,
DRILL-7095,Sub-task,2019-03-12 22:20:21,2019-03-20 02:33:35
DRILL-7096,Sub-task,2019-03-12 22:59:07,2019-09-03 23:11:21
DRILL-7097,Sub-task,2019-03-12 23:07:25,2019-06-03 22:30:18
DRILL-7098,Sub-task,2019-03-13 01:09:35,2019-05-04 06:47:25
DRILL-7099,Improvement,2019-03-13 04:50:52,
DRILL-7100,Bug,2019-03-13 07:11:18,2019-03-14 03:18:00
DRILL-7101,Bug,2019-03-13 08:51:58,2019-03-13 08:53:40
DRILL-7102,Bug,2019-03-14 14:46:56,
DRILL-7103,Bug,2019-03-14 21:54:24,2019-03-25 07:55:15
DRILL-7104,Bug,2019-03-14 22:58:45,
DRILL-7105,Bug,2019-03-15 18:56:56,2019-03-16 06:01:47
DRILL-7106,Task,2019-03-15 23:58:32,2019-03-20 02:32:03
DRILL-7107,Bug,2019-03-16 04:35:18,2019-04-06 07:10:05
DRILL-7108,Bug,2019-03-16 08:17:55,2019-03-21 09:55:36
DRILL-7109,Bug,2019-03-16 08:20:50,2019-03-23 07:54:27
DRILL-7110,Improvement,2019-03-18 14:30:34,2019-03-25 01:10:28
DRILL-7111,Bug,2019-03-18 23:35:21,2019-03-20 02:33:13
DRILL-7112,New Feature,2019-03-18 23:49:59,
DRILL-7113,Bug,2019-03-19 05:15:33,2019-03-22 01:34:09
DRILL-7114,Bug,2019-03-19 06:54:49,2019-04-06 00:41:16
