"name_id","AvgWMC","CCMax","CDE","CIE","NTM","SDMC","WMC","AvgSLOC","NA.","NAIMP","NCM","NIM","NLM","NM","NMIMP","NMNpub","Nmpub","NumPara","loc","stms","AID","CLD","DIT","DP","DPA","DPD","NMA","NMI","NMO","NOA","NOC","NOD","NOP","PII","SIX","SP","SPA","SPD","CBO","DAC","DACquote","ICP","IHICP","NIHICP","bug"
"core\src\main\java\org\apache\mahout\cf\taste\common\Weighting.java",1,1,2,0,2,0,2,0,2,2,0,2,2,2,2,0,2,1,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\TasteOptionParser.java",2,3,2.52164063634332,5.1553496380898,1,1,4,10,0,0,1,1,2,2,2,1,1,1,22,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingBooleanRecommender.java",1,1,4.30234096979645,4.65488877205407,9,0,9,3.33333333333333,1,1,0,9,9,9,9,0,9,14,41,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,15,1
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingBooleanRecommenderBuilder.java",1,1,3,2.52164063634332,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingBooleanRecommenderEvaluatorRunner.java",1.5,2,3.33467914105159,4.65057194545458,1,0.5,3,8.5,1,1,1,1,2,2,2,1,1,1,20,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,1,1,8,0,8,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingDataModel.java",2.5,7,3.60966847741989,4.90744665118647,3,2.59807621135332,10,11,17,1,1,3,4,38,4,1,3,6,48,32,2,0,2,1,1,0,3,34,1,2,0,0,1,0.509523809523809,0.0526315789473684,0,0,0,2,1,1,8,2,6,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingDataModelBuilder.java",1,1,3,2.72548055699787,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingRecommender.java",1,1,4.30234096979645,4.57826010668297,9,0,9,3.22222222222222,1,1,0,9,9,9,9,0,9,14,40,22,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,15,0,15,1
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingRecommenderBuilder.java",1,1,3,2.52164063634332,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\bookcrossing\BookCrossingRecommenderEvaluatorRunner.java",1.5,2,3.33467914105159,4.4137160683816,1,0.5,3,7,1,1,1,1,2,2,2,1,1,1,17,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,1,7,0,7,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\EmailUtility.java",2.75,6,4.16278123367452,5.25335687471288,2,2.04633819296811,11,9.75,11,11,3,1,4,4,4,1,3,7,55,41,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,11,2,8,0,8,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\FromEmailToDictionaryMapper.java",2,3,3.68456081428629,4.6778184408745,1,1,4,9.5,1,1,0,2,2,2,2,2,0,4,24,15,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,3,1,1,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\MailToDictionaryReducer.java",2,2,3.27290559532006,3.67531086891236,0,0,2,8,0,0,0,1,1,1,1,1,0,3,11,7,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0,0,0,0,1,0,0,3,0,3,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\MailToPrefsDriver.java",5.66666666666667,13,4.05350885479768,6.66090886630772,1,5.24933858267454,17,53,14,3,2,1,3,46,3,1,2,8,165,114,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0,0,0,0,13,2,2,100,72,28,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\MailToRecMapper.java",4.5,8,4.53142463079915,5.51377135902765,1,3.5,9,21,6,6,0,2,2,2,2,2,0,4,55,41,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,2,4,3,10,0,10,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\MailToRecReducer.java",2,3,4.05350885479768,4.07771544722551,1,1,4,7.5,2,2,0,2,2,2,2,2,0,4,21,13,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,0,1,1,0,0,0,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\email\MsgIdToDictionaryMapper.java",3,3,3.2743974703477,4.42091452195184,0,0,3,15,0,0,0,1,1,1,1,1,0,3,18,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0,0,0,0,3,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\grouplens\GroupLensDataModel.java",2,5,3.75343438618878,5.33880493242037,3,1.54919333848297,10,9.8,18,2,2,3,5,39,5,1,4,5,54,40,2,0,2,1,1,0,4,34,1,2,0,0,1,0.520634920634921,0.0512820512820513,0,0,0,2,2,2,5,2,3,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\grouplens\GroupLensRecommender.java",1,1,4.33320417006778,4.37668715155475,10,0,10,3,1,1,0,10,10,10,10,0,10,14,41,22,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,5,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\grouplens\GroupLensRecommenderBuilder.java",1,1,3,2.52164063634332,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\grouplens\GroupLensRecommenderEvaluatorRunner.java",1.5,2,3.33467914105159,4.4137160683816,1,0.5,3,6.5,1,1,1,1,2,2,2,1,1,1,16,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,0,5,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\jester\JesterDataModel.java",1.4,3,3.81640271664439,5.15363984261734,4,0.8,7,7,18,2,0,5,5,38,5,2,3,5,42,30,2,0,2,2,2,0,3,33,2,2,0,0,1,0.519047619047619,0.105263157894737,1,1,0,6,1,1,30,10,20,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\jester\JesterRecommender.java",1,1,4.30234096979645,4.27977309175104,9,0,9,3,1,1,0,9,9,9,9,0,9,14,38,20,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\jester\JesterRecommenderBuilder.java",1,1,3,2.52164063634332,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\jester\JesterRecommenderEvaluatorRunner.java",1.5,2,3.33467914105159,4.4137160683816,1,0.5,3,6.5,1,1,1,1,2,2,2,1,1,1,16,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,1,5,0,5,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\DataFileIterable.java",1.5,2,3.09306920777189,3.24022392894185,1,0.5,3,5,1,1,0,2,2,2,2,0,2,2,14,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\DataFileIterator.java",2.8,6,4.61887059599314,5.57371259160969,1,1.72046505340853,14,14.2,5,5,1,4,5,5,5,2,3,5,83,62,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0,0,0,0,4,5,3,11,0,11,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\KDDCupDataModel.java",1.4,7,4.84109225326822,5.81368718158297,23,1.3856406460551,35,4.52,3,3,5,20,25,25,25,1,24,26,135,86,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,9,2,2,21,0,21,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\ToCSV.java",3.5,6,2.25162916738782,4.76276068569954,1,2.5,7,17,0,0,1,1,2,2,2,1,1,1,36,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\EstimateConverter.java",2.5,4,3.02716911844062,2.97084001310199,1,1.5,5,7.5,1,1,1,1,2,2,2,1,1,3,18,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1Callable.java",2.5,4,3.7887549139935,4.36340534438474,1,1.5,5,11.5,4,4,0,2,2,2,2,0,2,3,30,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1Recommender.java",1,1,4.30234096979645,4.39517811086026,9,0,9,3.11111111111111,1,1,0,9,9,9,9,0,9,14,39,21,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,5,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1RecommenderBuilder.java",1,1,3,2.52164063634332,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1RecommenderEvaluator.java",1.2,2,4.13433611319445,5.73472210146892,4,0.4,6,7.4,7,3,0,5,5,11,5,3,2,8,46,30,1,0,1,4,4,0,1,6,4,1,0,0,1,0.3,0.363636363636364,0,0,0,15,2,2,23,10,13,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1RecommenderEvaluatorRunner.java",2,3,3.33467914105159,4.55826151740086,1,1,4,9.5,1,1,1,1,2,2,2,1,1,1,22,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,8,0,8,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\Track1Runner.java",3,5,3.02716911844062,5.50781139507872,1,2,6,19.5,1,1,1,1,2,2,2,1,1,1,42,36,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,1,14,0,14,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\svd\DataModelFactorizablePreferences.java",1.33333333333333,4,4.1462863706621,5.02038895651536,8,0.942809041582063,12,4.88888888888889,5,5,0,9,9,9,9,0,9,2,59,38,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,2,16,0,16,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\svd\KDDCupFactorizablePreferences.java",1,1,4.13960728337462,4.53204803269969,9,0,9,3.88888888888889,1,1,0,9,9,9,9,0,9,1,74,39,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,1,1,6,0,6,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\svd\ParallelArraysSGDFactorizer.java",2.5,8,5.56059795993692,6.04229759851546,6,2.21735578260835,30,12.9166666666667,21,21,0,12,12,12,12,5,7,33,180,160,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,4,3,27,0,27,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track1\svd\Track1SVDRunner.java",4.33333333333333,8,3.8077635764172,6.01720779175055,1,2.86744175568088,13,24.6666666666667,1,1,2,1,3,3,3,1,2,6,77,61,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,1,1,34,0,34,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\HybridSimilarity.java",1.25,2,4.2824842613426,4.34934169899074,3,0.433012701892219,5,4.75,4,2,0,4,4,7,4,0,4,7,26,19,1,0,1,1,1,0,3,3,1,1,0,0,1,0.541666666666667,0.142857142857143,0,0,0,4,0,0,6,2,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\Track2Callable.java",6,11,3.88684218813101,5.20034800036503,1,5,12,25.5,4,4,0,2,2,2,2,0,2,3,58,48,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,2,3,0,3,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\Track2Recommender.java",1.11111111111111,2,4.40953737945136,4.58685099249257,8,0.314269680527355,10,3.66666666666667,1,1,0,9,9,9,9,0,9,16,44,24,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\Track2RecommenderBuilder.java",1,1,3,2.84643934467102,1,0,1,3,0,0,0,1,1,1,1,0,1,1,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\Track2Runner.java",3,5,3.02716911844062,5.69757707437215,1,2,6,22,1,1,1,1,2,2,2,1,1,1,47,40,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,1,18,0,18,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\TrackData.java",1.5,3,4.37522237443792,4.45423996650729,4,0.763762615825973,9,4.83333333333333,8,8,1,5,6,6,6,1,5,2,39,31,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,0,4,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\TrackItemSimilarity.java",3,7,4.16385618977472,5.3966230142584,1,2.0976176963403,15,11,1,1,0,5,5,5,5,0,5,7,62,45,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,1,1,32,0,32,0
"examples\src\main\java\org\apache\mahout\cf\taste\example\kddcup\track2\UserResult.java",2.66666666666667,6,2.5,3.20988863801473,2,2.35702260395516,8,7.33333333333333,2,2,0,3,3,3,3,0,3,2,26,21,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\EntityEntityWritable.java",1.33333333333333,3,4.35361884708808,4.42345269095568,9,0.623609564462324,16,3.58333333333333,2,2,1,11,12,12,12,1,11,8,54,33,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,10,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\EntityPrefWritable.java",1.09090909090909,2,4.12872444526914,4.14871079796442,10,0.287479787288034,12,3.54545454545455,2,1,0,11,11,16,11,0,11,6,48,29,1,0,1,5,5,0,6,5,5,1,0,0,1,0.442857142857143,0.3125,0,0,0,1,0,0,15,13,2,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\MutableRecommendedItem.java",1.2,2,3.76737579781604,3.53650882525863,8,0.4,12,3.6,2,2,0,10,10,10,10,0,10,7,45,28,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\RecommendedItemsWritable.java",1.57142857142857,3,3.83140184539217,4.85817193947184,4,0.728431359084684,11,6.42857142857143,1,1,0,7,7,7,7,0,7,4,51,39,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,1,1,8,0,8,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\TasteHadoopUtils.java",1.4,2,4.22017552146434,5.14398330376156,3,0.489897948556636,7,4.8,3,3,4,1,5,5,5,1,4,6,29,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,1,1,12,0,12,1
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\ToEntityPrefsMapper.java",2,4,4.24022392894185,5.09061440604288,2,1.4142135623731,6,9,7,7,0,3,3,3,3,1,2,5,39,27,1,1,1,0,0,0,3,0,0,1,1,1,1,0.125,0,0,0,0,3,3,2,9,0,9,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\ToItemPrefsMapper.java",1,1,0.91829583405449,0,1,0,1,3,7,0,0,1,1,4,1,0,1,0,5,3,2,0,2,0,0,0,1,3,0,2,0,0,1,0.111111111111111,0,0,0,0,0,0,0,2,2,0,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\TopItemsQueue.java",1.5,3,3.72565075611209,4.31058641863147,3,0.866025403784439,6,5.25,2,2,0,4,4,4,4,2,2,3,27,18,1,0,1,0,0,0,4,0,0,1,0,0,1,0.133333333333333,0,0,0,0,1,0,0,6,0,6,0
"core\src\test\java\org\apache\mahout\cf\taste\hadoop\TopItemsQueueTest.java",1.66666666666667,3,3.27761343681912,4.1822681683,2,0.942809041582063,5,9.66666666666667,5,0,1,2,3,21,3,1,2,2,33,27,4,0,4,0,0,0,3,18,0,4,0,0,1,0.2,0,0,0,0,2,0,0,7,0,7,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\ALS.java",2.16666666666667,4,3.99172929667217,5.73534011650811,1,0.897527467855751,13,9.16666666666667,0,0,5,1,6,6,6,1,5,11,57,42,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,27,0,27,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\DatasetSplitter.java",3,5,5.17114724019363,5.4459437733505,1,2,6,22,18,7,1,1,2,45,2,0,2,2,87,62,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0,0,0,0,2,5,2,37,37,0,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\FactorizationEvaluator.java",2.33333333333333,4,5.74346401016988,6.00999845312812,1,1.24721912892465,7,16.3333333333333,13,2,1,2,3,46,3,0,3,3,81,62,2,0,2,0,0,0,3,43,0,2,0,0,1,0.166666666666667,0,0,0,0,9,2,1,38,30,8,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\MultithreadedSharingMapper.java",1,1,3.72548055699787,4.19232182142742,1,0,1,8,1,1,0,1,1,1,1,0,1,1,12,8,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0,0,0,0,1,1,1,2,0,2,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\ParallelALSFactorizationJob.java",2.75,7,6.45010223405961,6.84669560202503,3,2.04633819296811,22,18.625,27,16,1,7,8,51,8,6,2,11,265,196,2,0,2,0,0,0,8,43,0,2,0,0,1,0.197530864197531,0,0,0,0,25,7,2,90,79,11,0
"core\src\test\java\org\apache\mahout\cf\taste\hadoop\als\ParallelALSFactorizationJobTest.java",2,4,4.47105474172117,6.25982506141122,6,1.34164078649987,20,24,11,6,1,9,10,27,10,2,8,3,256,163,4,0,4,2,2,0,9,17,1,4,0,0,1,0.258518518518519,0.148148148148148,0,0,0,16,6,3,145,21,124,1
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\PredictionMapper.java",3,6,4.53811145783046,6.01103969481503,1,2.16024689946929,9,21.6666666666667,8,7,0,3,3,7,3,2,1,5,78,59,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0,0,0,0,12,2,2,28,1,27,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\RecommenderJob.java",2.5,4,3.41544557203314,5.20648624946826,1,1.5,5,20.5,18,7,1,1,2,45,2,0,2,2,51,42,2,0,2,0,0,0,2,43,0,2,0,0,1,0.148148148148148,0,0,0,0,4,6,1,42,42,0,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\SharingMapper.java",1,2,3.89366068968818,3.01057093426848,3,0.707106781186548,4,3,1,1,1,3,4,4,4,0,4,2,15,10,1,1,1,0,0,0,4,0,0,1,3,3,1,0.133333333333333,0,0,0,0,0,0,0,0,0,0,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\SolveExplicitFeedbackMapper.java",1,1,4.08273471742809,5.09141127609144,3,0,3,5.33333333333333,4,3,0,3,3,7,3,2,1,5,25,16,2,0,2,0,0,0,3,4,0,2,0,0,1,0.166666666666667,0,0,0,0,3,1,1,11,1,10,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\als\SolveImplicitFeedbackMapper.java",1,1,3.56977383502948,5.04305769406426,2,0,2,8,2,1,0,2,2,6,2,1,1,4,23,14,2,0,2,0,0,0,2,4,0,2,0,0,1,0.148148148148148,0,0,0,0,4,1,1,14,1,13,0
"examples\src\main\java\org\apache\mahout\cf\taste\hadoop\example\als\netflix\NetflixDatasetConverter.java",6,11,3.68970373219955,5.81124098232191,1,5,12,43.5,5,5,1,1,2,2,2,1,1,1,94,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,3,10,0,10,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\item\AggregateAndRecommendReducer.java",5,10,4.82346518960165,6.29997885550288,0,3.09838667696593,25,21.4,11,11,0,5,5,5,5,5,0,14,123,87,1,0,1,0,0,0,5,0,0,1,0,0,1,0.138888888888889,0,0,0,0,14,6,4,24,0,24,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\item\ItemFilterAsVectorAndPrefsReducer.java",2,2,3.55851861304891,4.9050455468258,0,0,2,15,2,2,0,1,1,1,1,1,0,3,21,16,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0,0,0,0,6,2,2,10,0,10,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\item\ItemFilterMapper.java",1,1,3.87314067951313,4.35485207383835,1,0,1,8,3,3,0,1,1,1,1,1,0,3,14,11,1,0,1,0,0,0,1,0,0,1,0,0,1,0.0833333333333333,0,0,0,0,1,3,2,4,0,4,0
"core\src\main\java\org\apache\mahout\cf\taste\hadoop\item\ItemIDIndexMapper.java",1.5,2,3.7489948035251,4.81149918427085,1,0.5,3,7,3,3,0,2,2,2,2,2,0,4,22,14,1,0,1,0,0,0,2,0,0,1,0,0,1,0.111111111111111,0,0,0,0,4,2,2,8,0,8,0
