fileName,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
ant-ivy-2.1.0(1).csv,0.2153846153846154,0.5,0,0,0,0.15047804910417098,0.3167642547614293,0.5,0.2
calcite-1.1.0(1).csv,0.17005267118133935,0.5,0,0,0,0.10780993540577588,0.2603544796298022,0.5,0.2
calcite-1.2.0(1).csv,0.18529411764705886,0.5,0,0,0,0.11899285080367948,0.2792322350246879,0.5,0.2
calcite-1.2.0(2).csv,0.18529411764705886,0.5,0,0,0,0.11899285080367948,0.2792322350246879,0.5,0.2
calcite-1.3.0(1).csv,0.1672890216579537,0.5,0,0,0,0.10577328620918154,0.25691172486123576,0.5,0.2
calcite-1.3.0(2).csv,0.1672890216579537,0.5,0,0,0,0.10577328620918154,0.25691172486123576,0.5,0.2
calcite-1.3.0(3).csv,0.1672890216579537,0.5,0,0,0,0.10577328620918154,0.25691172486123576,0.5,0.2
calcite-1.4.0(1).csv,0.17916970138383104,0.5,0,0,0,0.11436498418750718,0.2716579588082435,0.5,0.2
calcite-1.4.0(2).csv,0.17916970138383104,0.5,0,0,0,0.11436498418750718,0.2716579588082435,0.5,0.2
calcite-1.4.0(3).csv,0.17916970138383104,0.5,0,0,0,0.11436498418750718,0.2716579588082435,0.5,0.2
calcite-1.4.0(4).csv,0.17916970138383104,0.5,0,0,0,0.11436498418750718,0.2716579588082435,0.5,0.2
calcite-1.5.0(1).csv,0.14905933429811866,0.5,0,0,0,0.09274698472388808,0.2340452000074747,0.5,0.2
calcite-1.5.0(2).csv,0.14905933429811866,0.5,0,0,0,0.09274698472388808,0.2340452000074747,0.5,0.2
calcite-1.5.0(3).csv,0.14905933429811866,0.5,0,0,0,0.09274698472388808,0.2340452000074747,0.5,0.2
calcite-1.5.0(4).csv,0.14905933429811866,0.5,0,0,0,0.09274698472388808,0.2340452000074747,0.5,0.2
calcite-1.5.0(5).csv,0.14905933429811866,0.5,0,0,0,0.09274698472388808,0.2340452000074747,0.5,0.2
calcite-1.6.0(1).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
calcite-1.6.0(2).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
calcite-1.6.0(3).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
calcite-1.6.0(4).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
calcite-1.6.0(5).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
calcite-1.6.0(6).csv,0.15209665955934612,0.5,0,0,0,0.09477740763978132,0.2378704317849068,0.5,0.2
