Dataset,c,20%SLOC,10%,20%,30%
ECLIPSE-2007,1.0,1.0,1.0,1.0,1.0
Metrics-Repo-2010,0.7368421052631579,0.8421052631578947,0.8596491228070176,0.7894736842105263,0.8070175438596491
JIRA-HA-2019,0.9743589743589743,0.9487179487179487,1.0,0.9487179487179487,0.8717948717948718
JIRA-RA-2019,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.8809523809523809
MA-SZZ-2020,0.04878048780487805,0.7121951219512195,0.5365853658536586,0.1902439024390244,0.08292682926829269
IND-JLMIV+R-2020,0.19932432432432431,0.4864864864864865,0.25,0.10135135135135136,0.05405405405405406
