fileName,accuracy,precision,recall,F1,AUC,ER,RI,MCC,AP,RR,Popt,ACC
nutch-2.2(3).csv,0.9132231404958678,0.444444444444444,0.2,0.27586206896551696,0.8858108108108109,0.814049586776859,4.37777777777778,0.25824713800573,0.403652388723588,1.0,0.0272057242138378,0.103053435114504
nutch-2.2(4).csv,0.880165289256198,0.34482758620689696,0.5,0.408163265306122,0.889414414414414,0.7603305785123969,3.1724137931034497,0.351348041716135,0.404933397815344,1.0,0.0288598592351129,0.103053435114504
nutch-2.2(5).csv,0.880165289256198,0.363636363636364,0.6,0.452830188679245,0.8939189189189192,0.7727272727272729,3.4,0.405509706829392,0.407768248922524,1.0,0.0321401913694003,0.103053435114504
nutch-2.2(6).csv,0.8595041322314051,0.325,0.65,0.4333333333333329,0.8887387387387391,0.745708836617928,2.9325,0.39167950054602,0.413475736317787,1.0,0.0271688250897176,0.0916030534351145
nutch-2.2(7).csv,0.8512396694214879,0.3,0.6,0.4,0.8871621621621619,0.724517906336088,2.63,0.35127607380597897,0.437672885527596,1.0,0.0170210388263128,0.0954198473282443
nutch-2.2(8).csv,0.8595041322314051,0.315789473684211,0.6,0.413793103448276,0.8824324324324321,0.7382920110192841,2.8210526315789504,0.365448693791938,0.390608236642008,1.0,0.008911665605377591,0.0877862595419847
systemml-0.11(1).csv,0.89155370177268,0.389830508474576,0.58974358974359,0.469387755102041,0.866061293984109,0.7913587523235249,3.7929161234246,0.4227421888233249,0.538680229034059,1.0,-1.31495503306074,0.0366441658630665
systemml-0.12(1).csv,0.8912354804646251,0.351851851851852,0.535211267605634,0.424581005586592,0.870473985465303,0.7869171344411721,3.6930099113197694,0.377214598406504,0.5124244600624529,1.0,-0.902274403785713,0.0333988212180747
systemml-0.12(2).csv,0.894403379091869,0.361904761904762,0.535211267605634,0.4318181818181821,0.870232812399511,0.7928361029289169,3.82709590878605,0.38475570761287897,0.49204880279316,1.0,-0.895463646254043,0.0353634577603143
systemml-0.13(1).csv,0.8923719958202719,0.341880341880342,0.606060606060606,0.437158469945355,0.860677481889603,0.7982758620689658,3.95726495726496,0.40195879245282107,0.474895817405515,1.0,-0.6871177365685849,0.0342130987292278
systemml-0.13(2).csv,0.894461859979101,0.342342342342342,0.575757575757576,0.429378531073446,0.862463013978165,0.798548094373866,3.96396396396396,0.3907861122091,0.481082725763338,1.0,-0.689023624394041,0.0332355816226784
systemml-0.13(3).csv,0.893416927899687,0.336363636363636,0.5606060606060611,0.42045454545454497,0.861944359419107,0.794967381174278,3.87727272727273,0.38028929776139,0.4778009755061,1.0,-0.685257887461059,0.0332355816226784
tika-0.9(1).csv,0.7619047619047621,0.37681159420289895,0.787878787878788,0.509803921568627,0.8401814757746958,0.5829670329670329,1.3978919631093505,0.42223957311614496,0.4763495711986061,0.5,0.103848799311045,0.0987654320987654
tika-0.10(1).csv,0.6627450980392161,0.206185567010309,0.6896551724137929,0.317460317460317,0.7744888617638079,0.4484313725490201,0.813011020263064,0.228191012561606,0.3450128493644811,1.0,-0.0224426780843077,0.0633802816901408
tika-0.10(2).csv,0.6705882352941179,0.222222222222222,0.7586206896551719,0.34375,0.7837961550198349,0.4882352941176471,0.9540229885057472,0.272244376219974,0.379709376941259,1.0,-0.0170732166323866,0.073943661971831
tika-1.0(1).csv,0.699604743083004,0.22826086956521696,0.8076923076923079,0.3559322033898309,0.8256523212470349,0.54978354978355,1.22115384615385,0.312410126496457,0.3771318952763661,0.5,0.12349764915115302,0.0860215053763441
tika-1.0(2).csv,0.6719367588932811,0.206185567010309,0.7692307692307689,0.32520325203252004,0.8080311758725859,0.501581027667984,1.00634417129262,0.268561558715158,0.3676613408815809,0.5,0.0926218205756021,0.0788530465949821
tika-1.0(3).csv,0.675889328063241,0.202127659574468,0.7307692307692311,0.316666666666667,0.799898339545917,0.491574786769295,0.966857610474632,0.251594782208809,0.33963013974746503,0.5,0.0897688505068611,0.0752688172043011
tika-1.2(1).csv,0.712837837837838,0.215686274509804,0.8148148148148149,0.3410852713178289,0.797328927440452,0.577088452088452,1.36456063907044,0.31347131289803304,0.3616405354653449,1.0,0.0437853702192624,0.0835913312693498
tika-1.2(2).csv,0.709459459459459,0.21359223300970895,0.8148148148148149,0.33846153846153804,0.797741979898114,0.5729422604422599,1.34160373966199,0.31050597390961604,0.368754173547569,1.0,0.0122305282830143,0.0681114551083591
tika-1.2(3).csv,0.655405405405405,0.184873949579832,0.8148148148148149,0.301369863013699,0.808894396254991,0.506603194103194,1.02676626206038,0.266725279924682,0.3920598891950139,1.0,-0.0105107130636204,0.0712074303405573
tika-1.2(4).csv,0.6790540540540541,0.190909090909091,0.7777777777777779,0.306569343065693,0.8043508192207081,0.522200772200772,1.0929292929292902,0.266279466846271,0.39238465408889295,1.0,-0.0199218235897978,0.0712074303405573
tika-1.3(1).csv,0.766666666666667,0.207317073170732,0.7727272727272729,0.326923076923077,0.884728580771746,0.646274509803922,1.8270509977827096,0.31522328577992303,0.503785429577888,1.0,-0.0164379032029112,0.077639751552795
tika-1.3(2).csv,0.74,0.208333333333333,0.9090909090909092,0.338983050847458,0.893067364290386,0.648,1.84090909090909,0.35525632400532703,0.5344375483499879,1.0,-0.0040868471724233605,0.0745341614906832
tika-1.3(3).csv,0.71,0.19626168224299104,0.954545454545455,0.3255813953488369,0.888325703073905,0.6263492063492061,1.67629566694987,0.35111776160900504,0.452253681387089,1.0,-0.0100417669368185,0.0683229813664596
tika-1.3(4).csv,0.696666666666667,0.18348623853211,0.9090909090909092,0.305343511450382,0.8888162197514721,0.6003333333333329,1.50208507089241,0.319212608802248,0.4850524871528499,1.0,-0.0321426722489517,0.0714285714285714
tika-1.3(5).csv,0.696666666666667,0.18348623853211,0.9090909090909092,0.305343511450382,0.888652714192283,0.6003333333333329,1.50208507089241,0.319212608802248,0.5190454507401121,1.0,-0.0355555035997055,0.0714285714285714
tika-1.4(1).csv,0.8766233766233771,0.34782608695652195,0.666666666666667,0.4571428571428571,0.8924589201877929,0.7759740259740259,3.46376811594203,0.421913606343976,0.572873858966084,1.0,-0.115595043644617,0.0753012048192771
tika-1.4(2).csv,0.8214285714285708,0.26865671641791,0.75,0.395604395604396,0.907423708920188,0.7099567099567099,2.4477611940298503,0.375184057838124,0.5851409762505551,1.0,-0.0496283503322585,0.0753012048192771
