fileName,(c)TP_difference_percent,(c)mean,(c)sd,(c)LL,(c)UL,(20%SLOC)TP_difference_percent,(20%SLOC)mean,(20%SLOC)sd,(20%SLOC)LL,(20%SLOC)UL,(10%)TP_difference_percent,(10%)mean,(10%)sd,(10%)LL,(10%)UL,(20%)TP_difference_percent,(20%)mean,(20%)sd,(20%)LL,(20%)UL,(30%)TP_difference_percent,(30%)mean,(30%)sd,(30%)LL,(30%)UL
ant-1.4(1.3).csv,0.5,0.5,0.5477225575051661,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5773502691896258,0.0,0.6666666666666666,0.4,0.4,0.5477225575051662,0.0,0.6,0.09090909090909091,0.09090909090909091,0.3015113445777636,0.0,0.24980929975458666,0.29411764705882354,0.29411764705882354,0.46966821831386213,0.058823529411764705,0.47058823529411764
ant-1.5(1.4).csv,0.45454545454545453,0.45454545454545453,0.5222329678670934,0.09090909090909091,0.6363636363636364,0.5384615384615384,0.5384615384615384,0.5188745216627708,0.23076923076923078,0.7692307692307693,0.3333333333333333,0.3333333333333333,0.48795003647426666,0.06666666666666667,0.5333333333333333,0.22727272727272727,0.22727272727272727,0.42893202722888846,0.045454545454545456,0.4090909090909091,0.041666666666666664,0.041666666666666664,0.20412414523193154,0.0,0.125
"ant-1.5(1.4,1.3).csv",0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.23570226039551584,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
ant-1.6(1.5).csv,0.5,0.5,0.5144957554275266,0.2222222222222222,0.6666666666666666,0.4117647058823529,0.4117647058823529,0.5072996561958923,0.17647058823529413,0.5882352941176471,0.19230769230769232,0.19230769230769232,0.40191847623425025,0.038461538461538464,0.34615384615384615,0.18,0.18,0.3880879344916036,0.08,0.28,0.16417910447761194,0.16417910447761194,0.3732338175823095,0.0854252014566562,0.2537313432835821
"ant-1.6(1.5,1.4).csv",0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.11764705882352941,0.3321055820775357,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.12195121951219512,0.33129457822453967,0.024390243902439025,0.21951219512195122,0.017857142857142856,0.017857142857142856,0.1336306209562122,0.0,0.05357142857142857
"ant-1.6(1.5,1.4,1.3).csv",0.3076923076923077,0.3076923076923077,0.48038446141526137,0.07692307692307693,0.5384615384615384,0.06666666666666667,0.06666666666666667,0.25819888974716115,0.0,0.2,0.125,0.125,0.3378319623460881,0.0,0.25,0.05,0.05,0.22072142786315221,0.0,0.125,0.05,0.05,0.2197841776510827,0.0,0.1
ant-1.7(1.6).csv,0.08139534883720931,0.08139534883720931,0.2750450777629762,0.023255813953488372,0.13953488372093023,0.08333333333333333,0.08333333333333333,0.28232985128663995,0.0,0.16666666666666666,0.13793103448275862,0.13793103448275862,0.3478392380269824,0.05172413793103448,0.22413793103448276,0.09473684210526316,0.09473684210526316,0.29440470807862057,0.042105263157894736,0.14736842105263157,0.034482758620689655,0.034482758620689655,0.18325721921878582,0.0,0.06896551724137931
"ant-1.7(1.6,1.5).csv",0.1044776119402985,0.1044776119402985,0.30818768180842854,0.029850746268656716,0.1791044776119403,0.2222222222222222,0.2222222222222222,0.42365927286816174,0.07407407407407407,0.37037037037037035,0.15789473684210525,0.15789473684210525,0.36788360369097944,0.07017543859649122,0.24561403508771928,0.12121212121212122,0.12121212121212122,0.32803456987831403,0.06060606060606061,0.1919191919191919,0.08264462809917356,0.08264462809917356,0.27648920592264636,0.0395719374325902,0.1322314049586777
"ant-1.7(1.6,1.5,1.4).csv",0.21818181818181817,0.21818181818181817,0.4168181542799854,0.10909090909090909,0.3090909090909091,0.3333333333333333,0.3333333333333333,0.4794633014853841,0.13333333333333333,0.4666666666666667,0.09259259259259259,0.09259259259259259,0.29258241983571937,0.018518518518518517,0.16666666666666666,0.09574468085106383,0.09574468085106383,0.2958184904168057,0.0425531914893617,0.1595744680851064,0.09734513274336283,0.09734513274336283,0.29774754916562124,0.04424778761061947,0.1504424778761062
"ant-1.7(1.6,1.5,1.4,1.3).csv",0.09090909090909091,0.09090909090909091,0.29012942659282964,0.01818181818181818,0.18181818181818182,0.36666666666666664,0.36666666666666664,0.4901325178535609,0.16666666666666666,0.5,0.10909090909090909,0.10909090909090909,0.3146266024828463,0.03636363636363636,0.2,0.07526881720430108,0.07526881720430108,0.2652545594323927,0.021505376344086023,0.12903225806451613,0.09649122807017543,0.09649122807017543,0.29656733019383896,0.043859649122807015,0.15789473684210525
camel-1.2(1.0).csv,inf,,,1.0,1.0,0.0625,0.0625,0.25,0.0,0.1875,0.125,0.125,0.3360107525161235,0.0,0.25,0.15789473684210525,0.15789473684210525,0.36788360369097944,0.07017543859649122,0.24561403508771928,0.10666666666666667,0.10666666666666667,0.31076772125910473,0.04,0.17333333333333334
camel-1.4(1.2).csv,0.8333333333333334,0.8333333333333334,0.37662178857735473,0.7083333333333334,0.9166666666666666,0.6190476190476191,0.6190476190476191,0.49761335152811925,0.3333333333333333,0.7619047619047619,0.42857142857142855,0.42857142857142855,0.5008703226778093,0.2619047619047619,0.5650172268994392,0.25,0.25,0.4366668823046865,0.13333333333333333,0.35,0.21518987341772153,0.21518987341772153,0.41357993292926903,0.11392405063291139,0.3037974683544304
"camel-1.4(1.2,1.0).csv",1.0,1.0,0.0,1.0,1.0,0.5714285714285714,0.5714285714285714,0.5070925528371101,0.3333333333333333,0.7619047619047619,0.3902439024390244,0.3902439024390244,0.4938647983247948,0.2026769201495505,0.5121951219512195,0.23728813559322035,0.23728813559322035,0.4290720962988925,0.11864406779661017,0.3389830508474576,0.19230769230769232,0.19230769230769232,0.39666441401095887,0.10256410256410256,0.2692307692307692
