Dataset,c,20%SLOC,10%,20%,30%
ECLIPSE-2007,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
Metrics-Repo-2010,0.6140350877192983,0.5263157894736842,0.6842105263157895,0.6491228070175439,0.7368421052631579
JIRA-HA-2019,0.6153846153846154,0.5384615384615384,0.7435897435897436,0.7692307692307693,0.6923076923076923
JIRA-RA-2019,0.7619047619047619,0.5952380952380952,0.7857142857142857,0.7142857142857143,0.6428571428571429
MA-SZZ-2020,0.47804878048780486,0.2731707317073171,0.4097560975609756,0.3902439024390244,0.3024390243902439
IND-JLMIV+R-2020,0.3716216216216216,0.21283783783783783,0.2939189189189189,0.28716216216216217,0.27702702702702703
