issueKey,type,createdDateEpoch,resolvedDateEpoch
ZOOKEEPER-2026,Bug,2014-09-02 15:21:54,2014-09-29 01:23:10
ZOOKEEPER-2027,Improvement,2014-09-04 17:31:23,
ZOOKEEPER-2028,Bug,2014-09-05 15:20:52,
ZOOKEEPER-2029,Bug,2014-09-06 07:21:43,2015-04-12 02:49:56
ZOOKEEPER-2030,Bug,2014-09-07 12:42:42,2014-09-17 13:36:53
ZOOKEEPER-2031,Improvement,2014-09-10 04:43:26,
ZOOKEEPER-2032,Test,2014-09-10 07:33:55,2014-09-10 15:03:57
ZOOKEEPER-2033,Bug,2014-09-11 02:14:12,2015-09-04 07:00:56
ZOOKEEPER-2034,Bug,2014-09-14 01:09:48,2014-09-14 01:11:54
ZOOKEEPER-2035,Bug,2014-09-14 01:33:14,
ZOOKEEPER-2036,Bug,2014-09-15 16:08:27,2014-10-28 21:24:55
ZOOKEEPER-2037,Sub-task,2014-09-16 05:00:16,2015-01-28 12:32:43
ZOOKEEPER-2038,Bug,2014-09-16 10:23:04,
ZOOKEEPER-2039,Bug,2014-09-16 10:34:57,2014-09-18 23:51:43
ZOOKEEPER-2040,Improvement,2014-09-17 00:05:19,2015-09-11 14:06:34
ZOOKEEPER-2041,Improvement,2014-09-17 10:10:36,
ZOOKEEPER-2042,Bug,2014-09-18 01:44:45,2015-05-01 13:56:59
ZOOKEEPER-2043,Bug,2014-09-22 17:15:09,
ZOOKEEPER-2044,Bug,2014-09-22 18:17:01,2017-02-01 00:40:19
ZOOKEEPER-2045,Bug,2014-09-23 07:17:41,
ZOOKEEPER-2046,Bug,2014-09-23 14:43:14,2014-12-03 05:22:47
ZOOKEEPER-2047,Sub-task,2014-09-26 01:35:46,2014-09-27 14:32:21
ZOOKEEPER-2048,Improvement,2014-09-26 15:10:55,
ZOOKEEPER-2049,Bug,2014-09-30 02:08:50,2014-10-16 12:55:28
ZOOKEEPER-2050,Bug,2014-09-30 21:35:59,
ZOOKEEPER-2051,Bug,2014-10-01 04:08:42,
ZOOKEEPER-2052,Bug,2014-10-02 15:08:40,2014-10-28 12:41:16
ZOOKEEPER-2053,Bug,2014-10-03 04:39:51,
ZOOKEEPER-2054,Bug,2014-10-07 09:52:47,2014-10-08 16:18:46
ZOOKEEPER-2055,Bug,2014-10-07 19:56:49,
ZOOKEEPER-2056,Bug,2014-10-08 23:51:41,2015-04-07 09:55:59
ZOOKEEPER-2057,Wish,2014-10-09 08:52:26,
ZOOKEEPER-2058,Bug,2014-10-09 13:04:28,2014-10-13 11:20:42
