issueKey,type,createdDateEpoch,resolvedDateEpoch
FLINK-12018,New Feature,2019-03-26 16:11:34,2019-04-01 16:28:20
FLINK-12019,Bug,2019-03-26 17:49:32,2019-03-27 23:34:20
FLINK-12020,Improvement,2019-03-26 18:22:31,2019-04-02 22:56:53
FLINK-12021,Improvement,2019-03-26 18:46:24,2019-03-29 17:42:09
FLINK-12022,Improvement,2019-03-26 21:07:38,
FLINK-12023,Wish,2019-03-26 23:56:06,
FLINK-12024,Improvement,2019-03-27 02:00:20,2019-04-25 17:12:31
FLINK-12025,New Feature,2019-03-27 09:54:05,2019-08-08 21:10:58
FLINK-12026,Improvement,2019-03-27 10:48:19,2019-04-19 22:16:21
FLINK-12027,Improvement,2019-03-27 10:50:45,
FLINK-12028,Sub-task,2019-03-27 11:12:37,2019-04-02 07:19:57
FLINK-12029,Sub-task,2019-03-27 11:13:53,2019-04-20 01:53:27
FLINK-12030,Bug,2019-03-27 17:57:52,
FLINK-12031,Bug,2019-03-27 20:56:38,
FLINK-12032,Bug,2019-03-27 21:20:35,
FLINK-12033,Bug,2019-03-27 21:21:22,
FLINK-12034,Bug,2019-03-27 21:23:48,
FLINK-12035,Bug,2019-03-27 21:38:55,2019-03-28 18:27:10
FLINK-12036,Improvement,2019-03-27 21:39:40,
FLINK-12037,Bug,2019-03-27 21:41:54,
FLINK-12038,Bug,2019-03-27 21:45:03,2019-07-30 19:52:25
FLINK-12039,Sub-task,2019-03-27 21:50:33,2019-11-13 17:11:55
FLINK-12040,Improvement,2019-03-27 23:33:59,2019-04-27 15:16:11
FLINK-12041,New Feature,2019-03-28 12:02:40,2019-04-03 09:12:12
FLINK-12042,Bug,2019-03-28 13:31:39,2019-04-27 17:43:44
FLINK-12043,Bug,2019-03-28 15:05:41,2019-05-08 18:13:09
FLINK-12044,Bug,2019-03-28 16:31:36,
FLINK-12045,Improvement,2019-03-28 16:37:15,
FLINK-12046,Improvement,2019-03-28 17:09:10,
FLINK-12047,New Feature,2019-03-28 17:19:52,
FLINK-12048,Bug,2019-03-28 17:56:53,
FLINK-12049,Sub-task,2019-03-28 18:00:03,2019-05-02 17:44:48
FLINK-12050,Sub-task,2019-03-28 18:01:45,2019-04-05 21:05:31
FLINK-12051,Bug,2019-03-28 20:12:24,2019-03-29 18:59:14
FLINK-12052,Sub-task,2019-03-28 21:05:00,
FLINK-12053,Sub-task,2019-03-28 21:06:07,
FLINK-12054,Sub-task,2019-03-28 21:09:14,2019-07-11 17:30:49
FLINK-12055,Sub-task,2019-03-28 21:28:39,2019-03-28 22:29:57
FLINK-12056,Sub-task,2019-03-28 22:13:00,2019-04-02 17:39:09
FLINK-12057,Improvement,2019-03-28 22:17:56,2019-03-29 18:55:15
FLINK-12058,Improvement,2019-03-28 22:21:50,2019-05-22 17:59:22
FLINK-12059,Improvement,2019-03-28 22:25:45,2019-03-29 00:27:51
FLINK-12060,Bug,2019-03-29 00:18:29,
FLINK-12061,Improvement,2019-03-29 11:42:21,
FLINK-12062,Improvement,2019-03-29 14:33:56,2019-04-03 16:50:34
FLINK-12063,New Feature,2019-03-29 16:28:42,
FLINK-12064,Bug,2019-03-29 18:23:14,2019-04-01 12:28:14
FLINK-12065,Sub-task,2019-03-29 19:12:17,2019-04-24 22:24:14
FLINK-12066,Improvement,2019-03-29 20:09:56,2019-04-11 12:47:15
FLINK-12067,Sub-task,2019-03-29 22:10:27,2019-04-12 16:32:57
FLINK-12068,Sub-task,2019-03-29 23:55:11,2019-06-17 19:19:17
FLINK-12069,Improvement,2019-03-30 00:09:36,2019-07-02 23:09:20
FLINK-12070,Improvement,2019-03-30 00:18:57,2019-06-30 03:35:47
FLINK-12071,Bug,2019-03-30 23:52:26,
FLINK-12072,Bug,2019-03-31 14:54:59,2019-04-02 10:09:34
FLINK-12073,Improvement,2019-04-01 10:09:19,2019-04-01 16:25:47
FLINK-12074,Bug,2019-04-01 11:02:16,2019-04-01 11:27:34
FLINK-12075,Bug,2019-04-01 15:28:29,2019-04-03 01:22:53
FLINK-12076,New Feature,2019-04-01 16:41:43,2019-04-02 18:28:44
FLINK-12077,New Feature,2019-04-01 17:34:54,2019-04-02 16:19:59
FLINK-12078,Sub-task,2019-04-01 19:24:40,2019-04-03 23:45:29
FLINK-12079,New Feature,2019-04-01 19:25:54,2019-04-02 12:14:43
FLINK-12080,Improvement,2019-04-02 14:19:48,
FLINK-12081,New Feature,2019-04-02 17:23:00,2019-04-08 11:21:40
FLINK-12082,Improvement,2019-04-02 19:02:10,2019-04-04 00:26:11
FLINK-12083,Bug,2019-04-02 22:29:51,2019-04-02 22:32:12
FLINK-12084,Wish,2019-04-02 22:30:07,2019-04-10 00:33:56
FLINK-12085,Improvement,2019-04-02 23:37:02,
FLINK-12086,Improvement,2019-04-03 05:45:13,
FLINK-12087,New Feature,2019-04-03 10:50:40,2019-04-10 20:39:14
FLINK-12088,Improvement,2019-04-03 11:04:27,2019-06-13 20:52:15
FLINK-12089,Improvement,2019-04-03 11:15:11,
FLINK-12090,Improvement,2019-04-03 11:22:18,
FLINK-12091,Improvement,2019-04-03 11:30:12,2019-04-26 18:15:10
FLINK-12092,Improvement,2019-04-03 11:40:07,2019-10-29 22:36:18
FLINK-12093,Bug,2019-04-03 15:23:56,
FLINK-12094,New Feature,2019-04-03 15:30:22,2019-04-08 10:17:13
FLINK-12095,Bug,2019-04-03 16:03:56,
FLINK-12096,Bug,2019-04-03 18:33:01,2019-04-08 22:42:45
FLINK-12097,Bug,2019-04-03 20:01:03,
FLINK-12098,New Feature,2019-04-03 20:20:26,2019-04-11 14:12:36
FLINK-12099,Sub-task,2019-04-03 20:23:30,2019-04-10 16:56:18
FLINK-12100,Sub-task,2019-04-03 20:40:53,2019-04-11 23:10:53
FLINK-12101,Bug,2019-04-03 21:47:52,2019-06-06 22:17:54
FLINK-12102,Sub-task,2019-04-03 23:47:38,2019-04-17 15:58:26
FLINK-12103,Wish,2019-04-04 00:55:46,2019-05-24 18:12:27
FLINK-12104,Bug,2019-04-04 00:59:28,2019-04-06 05:04:35
FLINK-12105,Bug,2019-04-04 01:32:04,2019-04-12 01:53:05
FLINK-12106,Bug,2019-04-04 05:45:01,2019-04-08 17:51:07
FLINK-12107,Improvement,2019-04-04 10:42:12,2019-04-04 21:32:12
FLINK-12108,Sub-task,2019-04-04 14:56:35,2019-04-11 16:35:41
FLINK-12109,Bug,2019-04-04 16:22:12,
FLINK-12110,Sub-task,2019-04-04 16:56:07,
FLINK-12111,Bug,2019-04-04 21:51:14,2019-05-15 19:50:09
FLINK-12112,Bug,2019-04-04 22:03:27,2019-04-05 16:29:18
FLINK-12113,Bug,2019-04-05 00:16:44,
FLINK-12114,Improvement,2019-04-05 00:48:14,
FLINK-12115,New Feature,2019-04-05 04:15:57,2019-05-28 23:27:35
FLINK-12116,Bug,2019-04-05 11:48:16,
FLINK-12117,Sub-task,2019-04-05 18:51:58,2019-04-17 15:57:40
FLINK-12118,Bug,2019-04-05 19:10:48,
FLINK-12119,Improvement,2019-04-06 06:03:28,2019-04-17 22:37:21
FLINK-12120,New Feature,2019-04-08 14:09:17,2019-04-12 14:50:10
FLINK-12121,Improvement,2019-04-08 16:51:58,2019-04-10 16:00:09
FLINK-12122,Sub-task,2019-04-08 17:39:10,2019-11-08 06:40:40
FLINK-12123,Improvement,2019-04-08 17:49:55,2019-04-10 19:51:37
FLINK-12124,Bug,2019-04-08 19:46:10,2019-04-09 17:40:01
FLINK-12125,Task,2019-04-08 21:04:49,2019-04-10 16:12:19
FLINK-12126,Improvement,2019-04-08 21:28:47,
FLINK-12127,Sub-task,2019-04-08 23:23:17,2019-05-24 00:11:29
FLINK-12128,Bug,2019-04-09 09:38:15,2019-04-09 20:55:56
FLINK-12129,New Feature,2019-04-09 10:44:45,
FLINK-12130,Improvement,2019-04-09 12:09:44,2019-11-07 11:37:58
FLINK-12131,Sub-task,2019-04-09 12:53:50,2019-04-27 17:46:55
FLINK-12132,Bug,2019-04-09 14:56:49,2019-04-16 18:17:31
FLINK-12133,New Feature,2019-04-09 14:58:44,2019-04-20 20:28:01
FLINK-12134,Improvement,2019-04-09 15:07:36,2019-04-09 15:10:54
FLINK-12135,Sub-task,2019-04-09 15:10:31,
FLINK-12136,Sub-task,2019-04-09 15:19:05,
FLINK-12137,Improvement,2019-04-09 15:52:02,2019-04-16 18:16:15
FLINK-12138,Improvement,2019-04-09 15:59:17,
FLINK-12139,Improvement,2019-04-09 16:22:47,2019-04-28 23:38:30
FLINK-12140,New Feature,2019-04-09 16:27:07,2019-04-12 11:45:30
