fileName,Ranked1,Ranked2,Ranked3,IL/Ins
jedit-3.2.csv,0,0,0,0.2866769945778466
jedit-4.3.csv,0,0,0,0.2866769945778466
jedit-4.2.csv,0,0,0,0.2866769945778466
jedit-4.1.csv,0,0,0,0.2866769945778466
jedit-4.0.csv,0,0,0,0.2866769945778466
ant-1.4.csv,0,0,0,0.2862338466300395
ant-1.3.csv,0,0,0,0.2862338466300395
ant-1.7.csv,0,0,0,0.2862338466300395
ant-1.6.csv,0,0,0,0.2862338466300395
ant-1.5.csv,0,0,0,0.2862338466300395
camel-1.4.csv,0,0,-1,0.28563030150331736
camel-1.6.csv,0,0,-1,0.28563030150331736
camel-1.2.csv,0,0,-1,0.28563030150331736
camel-1.0.csv,0,0,-1,0.28563030150331736
synapse-1.2.csv,0,0,0,0.26494380413773355
synapse-1.1.csv,0,0,0,0.26494380413773355
synapse-1.0.csv,0,0,0,0.26494380413773355
pbeans-2.0.csv,0,0,0,0.2575204791078681
pbeans-1.0.csv,0,0,0,0.2575204791078681
lucene-2.4.csv,0,0,0,0.2549444203840046
lucene-2.0.csv,0,0,0,0.2549444203840046
lucene-2.2.csv,0,0,0,0.2549444203840046
log4j-1.1.csv,0,0,0,0.25428027901078
log4j-1.0.csv,0,0,0,0.25428027901078
log4j-1.2.csv,0,0,0,0.25428027901078
velocity-1.6.csv,0,0,0,0.25361592438779895
velocity-1.5.csv,0,0,0,0.25361592438779895
velocity-1.4.csv,0,0,0,0.25361592438779895
poi-3.0.csv,0,0,-2,0.23976740673614258
poi-2.5.csv,0,0,-2,0.23976740673614258
poi-2.0.csv,0,0,-2,0.23976740673614258
poi-1.5.csv,0,0,-2,0.23976740673614258
xerces-0.init.csv,0,0,0,0.23884435032521556
xerces-1.2.csv,0,0,0,0.23884435032521556
xerces-1.3.csv,0,0,0,0.23884435032521556
xerces-1.4.csv,0,0,0,0.23884435032521556
xalan-2.4.csv,-1,1,0,0.19074789325842698
xalan-2.5.csv,-1,1,0,0.19074789325842698
xalan-2.6.csv,-1,1,0,0.19074789325842698
xalan-2.7.csv,-1,1,0,0.19074789325842698
