Dataset,Ranked,shiftA,shiftB,shiftC,other,OOM
ECLIPSE-2007,Ranked1,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
Metrics-Repo-2010,Ranked1,0.07017543859649122,0.17543859649122806,0.45614035087719296,0.14035087719298245,0.15789473684210525
JIRA-HA-2019,Ranked1,0.07692307692307693,0.1794871794871795,0.3076923076923077,0.07692307692307693,0.358974358974359
JIRA-RA-2019,Ranked1,0.047619047619047616,0.14285714285714285,0.35714285714285715,0.11904761904761904,0.3333333333333333
MA-SZZ-2020,Ranked1,0.05853658536585366,0.11707317073170732,0.5219512195121951,0.0975609756097561,0.2048780487804878
ECLIPSE-2007,Ranked2,0.0,0.0,0.0,1.0,0.0
Metrics-Repo-2010,Ranked2,0.08928571428571429,0.26785714285714285,0.19642857142857142,0.17857142857142858,0.26785714285714285
JIRA-HA-2019,Ranked2,0.1794871794871795,0.23076923076923078,0.05128205128205128,0.23076923076923078,0.3076923076923077
JIRA-RA-2019,Ranked2,0.09523809523809523,0.19047619047619047,0.2619047619047619,0.11904761904761904,0.3333333333333333
MA-SZZ-2020,Ranked2,0.18536585365853658,0.3024390243902439,0.18536585365853658,0.13658536585365855,0.1902439024390244
ECLIPSE-2007,Ranked3,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333
Metrics-Repo-2010,Ranked3,0.26785714285714285,0.10714285714285714,0.05357142857142857,0.23214285714285715,0.3392857142857143
JIRA-HA-2019,Ranked3,0.23076923076923078,0.02564102564102564,0.15384615384615385,0.38461538461538464,0.20512820512820512
JIRA-RA-2019,Ranked3,0.16666666666666666,0.19047619047619047,0.16666666666666666,0.21428571428571427,0.2619047619047619
MA-SZZ-2020,Ranked3,0.17073170731707318,0.17073170731707318,0.08780487804878048,0.3073170731707317,0.2634146341463415
