issueKey,type,createdDateEpoch,resolvedDateEpoch
OPENJPA-2001,Improvement,2011-05-16 20:02:58,
OPENJPA-2002,Improvement,2011-05-24 20:57:20,
OPENJPA-2003,Bug,2011-05-24 23:48:09,
OPENJPA-2004,Bug,2011-05-25 01:17:48,
OPENJPA-2005,Bug,2011-05-25 02:24:18,2011-05-26 21:29:25
OPENJPA-2006,Bug,2011-05-25 22:59:59,2012-02-04 01:07:54
OPENJPA-2007,Bug,2011-05-26 03:51:51,2011-05-27 01:58:25
OPENJPA-2008,Bug,2011-06-07 03:13:50,2011-08-09 02:40:56
OPENJPA-2009,Bug,2011-06-08 23:31:08,
OPENJPA-2010,Bug,2011-06-09 04:10:10,2011-07-28 03:09:48
OPENJPA-2011,Bug,2011-06-09 06:06:43,2011-07-28 05:32:54
OPENJPA-2012,Bug,2011-06-09 07:49:28,
OPENJPA-2013,Bug,2011-06-09 14:52:36,2011-06-09 22:58:27
OPENJPA-2014,Improvement,2011-06-09 23:25:08,2011-06-27 23:00:35
OPENJPA-2015,Bug,2011-06-10 04:04:21,2011-06-10 04:12:41
OPENJPA-2016,Bug,2011-06-14 01:18:15,
OPENJPA-2017,New Feature,2011-06-15 03:00:09,
OPENJPA-2018,Bug,2011-06-16 01:08:54,2013-10-29 02:49:32
OPENJPA-2019,Bug,2011-06-20 21:43:05,
OPENJPA-2020,Improvement,2011-06-22 22:08:26,2011-06-27 23:06:31
OPENJPA-2021,Bug,2011-06-23 15:55:44,
OPENJPA-2022,Bug,2011-06-26 02:55:20,2014-02-18 04:39:17
OPENJPA-2023,Improvement,2011-06-28 14:41:36,
OPENJPA-2024,Bug,2011-06-29 12:44:15,
OPENJPA-2025,Bug,2011-07-01 00:09:40,2011-07-07 03:24:22
OPENJPA-2026,Improvement,2011-07-01 09:06:14,
OPENJPA-2027,Bug,2011-07-07 02:03:24,2011-07-07 03:24:06
OPENJPA-2028,Bug,2011-07-13 10:48:27,
OPENJPA-2029,Test,2011-07-14 00:15:16,2011-08-02 22:47:50
OPENJPA-2030,New Feature,2011-07-15 00:23:58,2013-03-28 23:25:28
OPENJPA-2031,Improvement,2011-07-19 02:54:21,2011-07-19 22:54:08
OPENJPA-2032,Bug,2011-07-19 05:06:33,
OPENJPA-2033,Bug,2011-07-21 21:03:46,
OPENJPA-2034,Bug,2011-07-22 14:33:55,2011-07-23 03:21:28
OPENJPA-2035,Improvement,2011-07-22 23:43:25,2011-08-08 23:40:04
OPENJPA-2036,Bug,2011-07-28 05:22:06,2011-07-28 23:04:10
OPENJPA-2037,Bug,2011-07-28 21:12:43,
OPENJPA-2038,Bug,2011-08-11 01:10:27,2011-08-11 05:33:24
OPENJPA-2039,Bug,2011-08-11 06:03:53,2011-08-17 03:07:01
OPENJPA-2040,Bug,2011-08-17 19:56:46,
OPENJPA-2041,Bug,2011-08-19 17:36:52,
